uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:2w7O4XCRoIJrwF1NqKL9TM,Take It All Back 2.0,Judah & the Lion,3wWtfT7S2uVJJ3hGZlOLkZ,7vLmY8rLjLvOTQ0wk7Hqeh,Folk Hop N' Roll (Deluxe),218355,False,47,0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023
spotify:track:11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,6fb7z9rBdrjzpBTg1R1Bwp,Eyes Open,267933,False,31,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016
spotify:track:6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,2zVRgW8bXd7ukXRZSWw81j,Sweeter,218520,False,68,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,1IM3GwptCGYjRkzCBolyFK,How To Save A Life,262533,False,81,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
spotify:track:4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,4vUClKTFaDWnsHE8rK52GY,All That We Needed,232533,False,80,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971
spotify:track:5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,04gDigrS5kc9YWfZHwBETP,7gGcnUEEQgIMV2JRwVQbrF,Songs About Jane,257133,False,0,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867
spotify:track:7MapZTlRqFfUteNcghsTwf,Keep Your Head Up,Andy Grammer,2oX42qP5ineK3hrhBECLmj,6XytvZqOIfnUlCerrbOMMo,Andy Grammer,190480,False,0,0.666,0.78,7,-5.177,1,0.0404,0.044,0.0,0.128,0.795,90.004
spotify:track:2Oj5BXOY01EDuJhVYNlEoq,Safe And Sound,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,5iXfZywYLQWeUjoLr3Oy5J,Safe And Sound,192693,False,0,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952
spotify:track:5KYoPa5akZxiCn38xelbqI,Manic Monday,The Bangles,51l0uqRxGaczYr4271pVIC,3hT7UdiMQ2FtQp9BDXFqXl,Different Light,184173,False,53,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737
spotify:track:1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,2KSpGeDoNjqCKg6HL8LAyI,Dreaming Out Loud,208106,False,70,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008
spotify:track:2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0PFtn5NtBbbUNbU9EAmIWF,62U7xIHcID94o20Of5ea4D,Toto IV,295893,False,85,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
