uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0N3W5peJUQtI4eyR6GJT5O,King Kunta,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly,234693,True,75,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059
spotify:track:1yEzrUGY6zRQFk4x6dTYKo,Valsen,Klovner I Kamp,4CSD8L9KIPNIYFaUQPgENh,7A1msqYm5S8XdRYziLo1Fx,Ørnen Tek Ikkje Unga,223880,False,40,0.625,0.834,1,-2.844,0,0.121,0.27,0.0,0.495,0.889,110.778
spotify:track:0xlq96UPZXVBqfNZP1WpfM,Walk The Dinosaur,Was (Not Was),7Jmod60ZpPG0tckhY0Ls0p,5UdOe9yBwqPbG4oG7UxgQ1,Classic 80's,262333,False,41,0.802,0.794,2,-12.087,1,0.0492,0.115,0.0121,0.0808,0.909,115.361
spotify:track:7mJKfgBVhd5lB3jweVwVQS,Forgive Me Friend,Smith & Thell,1ZrBGJWLL8NiAjgNifCy90,2TLwXmTTViQdL49wbcUNAQ,Telephone Wires - EP,216133,False,0,0.591,0.811,1,-5.753,1,0.0319,0.00139,0.0,0.198,0.629,127.913
spotify:track:0EmMLH8rhlXtlPR8ACYFh2,Langt å gå,Klovner I Kamp,4CSD8L9KIPNIYFaUQPgENh,1pghayEAdfwBgs1PBMYY59,Langt å gå,198169,False,46,0.552,0.661,5,-7.569,1,0.259,0.349,0.0,0.581,0.887,177.656
spotify:track:6nDKrPlXdpomGBgAlO7UdP,SOS,Avicii,1vCWHaC5f2uS3yhpwWbIA6,7Jx7doYIXITyR2LQB0Hvbc,SOS,157202,False,0,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001
spotify:track:0OGNtqKkjI7FCE9HZ4Khgo,Power Over Me,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,7ohVCsxjU81BfXDGj6W8Ba,Power Over Me,206960,False,1,0.42,0.843,9,-4.231,0,0.121,0.0519,0.0,0.106,0.491,173.827
spotify:track:22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,6ApYSpXF8GxZAgBTHDzYge,Pray for the Wicked,169666,False,69,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936
spotify:track:4k1yKNYbPm7vrYxtDd6U4x,Palass,Resirkulert,5uT8K1uvk3WZ9fjHUjKkWY,0cI5MQMtSzcUBEZasEq2NG,Palass,204640,False,8,0.47,0.88,11,-5.52,0,0.0379,0.0326,2.16e-05,0.223,0.779,160.003
spotify:track:5X2ippHAj4GHuWfqQriqvF,Ritual,Wrabel,7r2uG6BlFXKcwmh9ItqlII,1knxEStPE5aiGzJDa75Zrf,We Could Be Beautiful,241465,False,42,0.591,0.672,0,-6.553,0,0.0379,0.0636,0.0,0.288,0.448,108.938
spotify:track:3i78lP1Y35m6Idgnbw9Fow,Infinity,AJR,6s22t5Y3prQHyaHWUN1R1C,68ZGCwTDtJGbC3E3gL6d48,Living Room,239693,False,51,0.521,0.716,0,-4.838,1,0.0373,0.00543,0.0,0.0895,0.389,105.034
spotify:track:4frN6CneOJqtExR9LCf5oA,Overture,AJR,6s22t5Y3prQHyaHWUN1R1C,68ZGCwTDtJGbC3E3gL6d48,Living Room,158360,False,41,0.605,0.788,6,-5.902,0,0.05,0.0297,0.418,0.189,0.435,103.002
spotify:track:0iQJLCJyv6TTPUP4u4y8DJ,Thirsty,AJR,6s22t5Y3prQHyaHWUN1R1C,68ZGCwTDtJGbC3E3gL6d48,Living Room,182146,False,44,0.617,0.708,2,-4.54,1,0.0284,0.0681,0.0,0.123,0.467,96.996
spotify:track:2z00vFwIe6zaCoA0LWmiTX,My Calling,AJR,6s22t5Y3prQHyaHWUN1R1C,68ZGCwTDtJGbC3E3gL6d48,Living Room,236400,False,49,0.697,0.666,7,-5.123,1,0.0538,0.188,1.73e-06,0.126,0.346,98.013
spotify:track:0LV7IsFZF2rm2CI52uSWra,I Don't Think About You,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,6GBu7GU6dztLYlZuUHiwA2,Meaning of Life,224213,False,50,0.481,0.473,8,-5.844,1,0.0433,0.754,0.0,0.135,0.492,133.048
spotify:track:7KCXA4Y1gIGDSm388m9bW1,Keeping Your Head Up - Don Diablo Remix; Radio Edit,Birdy,2WX2uTcsvV5OnS0inACecP,4259aAIAYsIhri9W5EgM3J,Keeping Your Head Up (Don Diablo Remix; Radio Edit),207145,False,51,0.639,0.931,11,-1.73,1,0.0708,0.46,0.0,0.0942,0.471,126.084
spotify:track:65hRZOQkVjmBdusz1N7aOv,Save The World,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,728voOLBbJUBgK2vooghcS,Save The World,213337,False,67,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879
spotify:track:1qZMPmpD1jDcOA7gZ6TCde,One (Your Name) - Radio Edit,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,1yKTmOivL7YInhF7fnxF0C,One (Your Name),163246,False,66,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.061
spotify:track:40xLrjniJVkxuWbka7KavC,Decisions (feat. Maia Wright),KREAM,0DdDnziut7wOo6cAYWVZC5,7zW0xc0CmKi75mYu0fLhSs,Decisions (feat. Maia Wright),212787,False,48,0.732,0.785,0,-5.081,1,0.047,0.0534,4.81e-05,0.388,0.256,121.987
spotify:track:1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,1cBoBrARkIfC4wGhxlK2qB,High Hopes (Don Diablo Remix),185714,False,55,0.59,0.888,5,-2.851,1,0.0765,0.0216,0.0,0.487,0.288,126.094
spotify:track:0lG6QM1jjbbX5UUn3DPmrZ,Lost Control,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,3nzuGtN3nXARvvecier4K0,Different World,222320,False,65,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997
spotify:track:5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,7CajNmpbOovFoOoasH2HaY,4PwXTHenZZx7ebgsnTM65K,Giant (with Rag'n'Bone Man),229184,False,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015
spotify:track:0k73nWaD6RPx2sHFEkGPcn,Feel the Love (feat. John Newman),Rudimental,4WN5naL3ofxrVBgFpguzKo,2AOpbitJNMvKhSbsi2YD4F,Home,245186,False,0,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Late Registration,236600,True,73,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56
spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,Sigala,1IueXOQyABrMOprrzwQJWN,09uJvEy1F5GwvazqSQcYyB,Just Got Paid,218250,False,60,0.732,0.922,6,-1.829,0,0.0975,0.0348,0.0,0.146,0.589,120.033
spotify:track:2Z3Vp7QlK0ywU75NWBD8wY,Någen Har Låge Med Någen,Cut The Track Productions,0FfMdYRvRZpqJFFhAJLYOZ,5Whf1V6AFodCHCgycXCXkT,Någen Har Låge Med Någen (featuring Jrh),163026,False,7,0.812,0.623,10,-9.452,0,0.0599,0.501,6.64e-05,0.164,0.768,110.041
spotify:track:2WGnDmEVAhElhPH9WGtmGK,Muggene Er Megasvære (Elsker Øl),DJ Anton,3MPjnETEr8lNQAEk05Pxg8,4wURA9nH08GrDdKEdw1pkw,Muggene Er Megasvære (Elsker Øl),172272,False,49,0.413,0.868,7,-4.336,1,0.223,0.00949,0.0,0.354,0.856,129.556
spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),342680,False,74,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037
spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,Madonna,6tbjWDEIzxoDsBA1FuhfPW,2IU9ftOgyRL2caQGWK1jjX,Like a Virgin (Reissue),218626,False,73,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747
spotify:track:3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,6tbjWDEIzxoDsBA1FuhfPW,1hg0pQJLE9dzfT1kgZtDPr,Confessions on a Dance Floor,337733,False,76,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
spotify:track:27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),316813,False,66,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998
