uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:63ped7sDHMOrqMFMBCTPw5,In The Room Where You Sleep,Dead Man's Bones,66uU7VPJQ8eC06LAZyqYYk,4xGTfawtEfy5f2yGYtRqlr,Dead Man's Bones,236826,False,48,0.607,0.861,10,-10.461,0,0.326,0.708,0.879,0.279,0.318,139.04
spotify:track:0gbBzIqrECJOEPvQJIBFs5,Green Light,Lorde,163tK9Wjr9P9DmM0AVK7lm,4JeJPyNnsB3tqnHR7RL5v5,Melodrama,234652,False,0,0.616,0.714,9,-7.792,1,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924
spotify:track:24GCf1A4pOTEDDcBponpjn,Carl Sagan,Night Moves,6Pled8lBAODAviS574l1Q4,6E06hCaPnbNSR2KhVTa7CJ,Pennied Days,232866,False,50,0.465,0.727,8,-5.181,0,0.0353,0.0112,0.802,0.0964,0.465,118.149
spotify:track:1yoO94wPL8khknS04ltxkn,Wicked Games (feat. Anna Naklab),Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,2VFTNZsNxQxk4CjEWB4PuG,Wicked Games (feat. Anna Naklab),195213,False,18,0.804,0.632,11,-8.584,1,0.0443,0.0679,0.03,0.159,0.688,124.973
spotify:track:68XR81vAdqzPZSk5k40Zd6,Proofread,Daniel Wilson,44eNlYXYkIGob3NU82tgLq,3hpjE6HYUA3FW5M1ZW6Da8,Boy Who Cried Thunder EP,266666,False,2,0.814,0.71,0,-6.501,1,0.0332,0.0333,0.274,0.0931,0.711,126.009
spotify:track:5WsjSKEBcZGVjpn3liGgzu,Number One,Tove Styrke,2QSPrJfYeRXaltEEiriXN9,6yW54Oa0uzUdcjw18YiPsh,Kiddo,204973,False,38,0.647,0.887,11,-3.531,0,0.0346,0.0071,0.0001,0.106,0.337,109.931
spotify:track:3pxw9Agh9VB9kyx79REpRQ,Trouble,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,6g71ulFXpftz1yl9pjcE4x,Trouble,225973,False,0,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000453,0.0992,0.298,77.861
spotify:track:3wchQBokK9IDtoYrw14gpK,Girls Your Age,Transviolet,7ixzNQXQ64I2ayrtyhlF7i,6nlhWBxBwgtwH80zCK8djC,Transviolet,208053,False,47,0.427,0.398,0,-9.553,0,0.0536,0.453,0.00479,0.0903,0.114,139.249
spotify:track:7d8YVr00PyLknmSHqyZtEX,Walk Home,Sleeping Bag,2Sq6b9s05OcV3UvAL7wjDa,1TPu9iZOcWiVsunx2vlNHM,Women Of Your Life,249453,False,8,0.67,0.518,9,-6.87,1,0.0385,0.00558,0.0789,0.104,0.457,118.307
spotify:track:4Y9Cf9TNHtqnKYtSU1qE63,The Song That Everyone Sings,Riverdale Cast,3famqI9bxiwLcAjRq3HuYl,7iUooVmXi0xo3OADQP46gz,The River’s Edge (From “Riverdale”),226026,False,0,0.255,0.503,6,-9.116,1,0.0383,0.0736,0.000493,0.11,0.14,175.923
spotify:track:7GPbLkRMgFuU4WtTYYFmeW,No Stranger,Small Black,1J6xqDysFw6YiQ0vMvIKds,0ir2wiPmp2bEjMPMPB391n,Limits of Desire,272400,False,0,0.506,0.858,0,-5.099,1,0.0331,0.0013,0.00238,0.127,0.316,116.984
spotify:track:0euRZeEKvdbptPpebwDtLc,Boyfriend,Tegan and Sara,5e1BZulIiYWPRm8yogwUYH,0zqoBumDciJGNoOsvfTP5U,Love You to Death,167253,False,44,0.686,0.771,9,-5.697,0,0.0705,0.0254,0.000138,0.107,0.393,123.985
spotify:track:4gadCy1Zv8qVSNO6NaxMBJ,Laser Gun (feat. Mai Lan),M83,63MQldklfxkjYDoUE4Tppz,0iSRofVrTOCOs841JkSgwk,Junk,257000,False,37,0.56,0.743,4,-6.578,0,0.0248,0.00754,0.0957,0.15,0.304,91.999
spotify:track:6Gzwo0wI8Ya2FX1W4e9aco,Hourglass,S U R V I V E,12cKwxUl6Ku3VpSB3LjrM5,0ckMi3UduuywcZassvOJhf,Mnq026,270652,False,41,0.58,0.832,3,-8.083,0,0.0397,0.0235,0.866,0.105,0.298,91.999
spotify:track:7uHtD5G3aIieivnXxUBRXl,Love as a Weapon,Little Scream,2U7njwghtRR6ofLobG32Lk,1MAYaMpmxwTyqWrnCSsacs,Cult Following,292978,False,0,0.681,0.657,11,-8.932,0,0.0313,0.0975,0.036,0.127,0.815,106.641
spotify:track:6CZFPPTvwe7KulFK4Upno1,Dreams,Grace Joyner,5TmLuKNgQC1YqM4gGGWXJd,38iJvD0ro4WuPri6eQCm2W,Maybe Sometimes – in C,241666,False,19,0.632,0.63,9,-7.066,0,0.0344,0.155,0.0185,0.11,0.135,112.048
spotify:track:0zzb8c6v6fIFwSoKT2ZV7A,Glory And Gore,Lorde,163tK9Wjr9P9DmM0AVK7lm,3Ywlsvgu3H6L3q9NHydNR3,Pure Heroine,210737,False,0,0.69,0.383,1,-8.78,1,0.0395,0.265,0.0,0.272,0.27,143.959
spotify:track:4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,Tame Impala,5INjqkS1o8h1imAzPqGZBb,0rxKf57PZvWEoU8v3m5W2q,Currents,216318,True,0,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883
spotify:track:2MlcK8OgC5IpQz3l093YSR,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,09sj7Lv5N1jQygrQ5Sv38j,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],373626,True,0,0.723,0.695,9,-5.201,0,0.0586,0.0105,0.00355,0.0459,0.604,127.989
spotify:track:3DCPtZ7iVrX5P1AMeuBCvb,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",Jodi Benson,4mmMtabvFCKA6HfmVmitNH,5hngK2Bvd5qSoDg4G0bVZy,The Little Mermaid,195493,False,0,0.366,0.138,5,-15.067,1,0.0388,0.911,0.000403,0.253,0.307,135.828
spotify:track:2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,46yAYzRhSMPA44m0MzSr6g,Make Me (Cry),242081,False,66,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881
