uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:1gFwPpN5n2oG0Sha0kYiaq,Keep It Simple,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,2cX9e3renOX5bUQEXWFrJr,Lady Wood,231025,True,0,0.484,0.692,9,-6.612,0,0.0954,0.61,0.0,0.0984,0.211,112.981
spotify:track:78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,Eurythmics,0NKDgy9j66h3DLnN8qu1bB,4pGwe5BW8GVtIP8ruoa1jB,Touch (Reissue - Deluxe Edition),294586,False,65,0.648,0.755,0,-7.901,1,0.03,0.0139,0.000253,0.225,0.607,126.341
spotify:track:4zIaXqKCXZs02eB6jEe5Mf,Mr. Saxobeat - Radio Edit,Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,11UM41JGr8BavupgcGCICa,Saxobeats,195280,False,0,0.711,0.928,11,-4.162,0,0.0527,0.0239,0.000278,0.133,0.745,127.047
spotify:track:4jmADw2rRriDjzSruTySZ7,Swimming In The Flood,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,6H51jH1SuzV6ca1VxW2Tmv,Manners,297613,False,43,0.553,0.763,0,-5.026,1,0.0299,0.00375,0.000939,0.676,0.457,98.022
spotify:track:6dZKWYSx5YBIme4SfpIHJ0,In the Mood,Glenn Miller,2aAHdB5HweT3mFcRzm0swc,7GiFhLj7OY98QpRwmlVUl8,Greatest Hits,211586,False,57,0.645,0.398,8,-12.208,1,0.11,0.854,0.306,0.0731,0.705,82.768
spotify:track:7JgnRoVQOE0rhAg3y0A42P,Deeper ...for Death Chamber,SEGA SOUND TEAM,4ShgdWtm52xvEr8uYmT0V6,65eoTk5UOmvYKO6diQCd2O,Sonic Adventure 2 Original Soundtrack (vol.1),247933,False,6,0.756,0.744,4,-9.703,0,0.0875,0.00575,0.619,0.103,0.842,119.987
spotify:track:37kCKxqrYOCNwAt2P5Dt1P,I'm A Spy ...for Security Hall,SEGA SOUND TEAM,4ShgdWtm52xvEr8uYmT0V6,6PEhhbtJzY8l5Pt77d8PtP,Sonic Adventure 2 Original Soundtrack (vol.2),217906,False,4,0.587,0.854,2,-7.453,1,0.0326,0.00255,0.593,0.114,0.938,139.048
spotify:track:7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,0MihD70HInk2rDaChdAdEy,Lupe Fiasco's The Cool,289000,False,65,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812
spotify:track:2tCPIp83mRXvVTytTAf1W4,Show Me,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,207560,False,59,0.743,0.706,5,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989
spotify:track:5XyPRKhXUalFpS2I5kLQBF,Then The Morning Comes,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,2UQrm3KoMSJ16a2PTUlx2E,All Star Smash Hits,181026,False,33,0.723,0.869,5,-5.001,0,0.0284,0.0208,0.0,0.0536,0.961,118.6
spotify:track:4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0C3t1htEDTFKcg7F2rNbek,Elvis' Golden Records,146480,False,69,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396
spotify:track:0TSkgwKqFVzPmTzdQ6KtV1,Capital G,Nine Inch Nails,0X380XXQSNBYuleKzav5UO,0hdOzMPrGJiGjX3epBP8NN,Year Zero,229666,True,43,0.344,0.894,7,-3.772,1,0.149,0.029,2.12e-06,0.094,0.681,163.396
spotify:track:0ypg59NyOVCpWVzd0SUsT5,Every Day Is Exactly The Same,Nine Inch Nails,0X380XXQSNBYuleKzav5UO,56Us3Q6UIM4jKJZlWhqddL,With Teeth,294893,False,55,0.607,0.941,0,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04
spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,0FrpdcVlJQqibaz5HfBUrL,2DBFUBBqJQvfXpodPi2WP5,Street Songs (Deluxe Edition),205466,False,74,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446
spotify:track:0cRNsbiRNpcuw325SuoV7Q,I'll Be There For You,Bon Jovi,58lV9VcRSjABbAbfWS6skp,6ltCtxmCcZrkuqpmUwmCq4,Cross Road,341533,False,0,0.439,0.718,2,-6.384,1,0.031,0.0447,0.0,0.14,0.242,73.916
spotify:track:3420nZEhm99I1bLc6Yx4XH,Lonely Weekend,Kacey Musgraves,70kkdajctXSbqSMJbQO424,7f6xPqyaolTiziKf5R5Z0c,Golden Hour,226666,False,53,0.699,0.808,3,-5.926,1,0.0296,0.579,7.16e-06,0.167,0.794,111.977
spotify:track:5ZLzl6T8JwqMTMdoE0nCbU,Friend of the Devil,Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,7rqgm1BnAZ8I4d6hukpkdg,American Beauty,201866,False,63,0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317
spotify:track:3jyWPW2PBQGZ9Ebn97suLx,Box of Rain - 2001 Remaster,Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,7rqgm1BnAZ8I4d6hukpkdg,American Beauty,317440,False,40,0.524,0.535,2,-11.217,1,0.028,0.448,0.0,0.137,0.763,117.692
spotify:track:206z652cElWOOjSmfHmCaI,Treacherous Waters,Antti Martikainen,5GETpZjqNPFTHpVOousGeo,66SxWMQDZfwe67oxap9JEw,Eternal Saga,393245,False,25,0.435,0.789,5,-8.233,0,0.0335,0.0114,0.862,0.08,0.138,97.5
spotify:track:7vwiMFaufkvfOsNSUNgolL,Sunrise of Flutes,Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,7cTbjqfofNfUq5eIlicTXk,The Elder Scrolls IV: Oblivion: Original Game Soundtrack,176431,False,49,0.065,0.0657,9,-23.263,0,0.0394,0.919,0.966,0.0666,0.133,64.939
spotify:track:0pMfPzdRiPAoSM9yWF4OcT,Golden Hour,Kacey Musgraves,70kkdajctXSbqSMJbQO424,7f6xPqyaolTiziKf5R5Z0c,Golden Hour,198453,False,65,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969
spotify:track:6BoMmdfvI1KYJjcnGgENsV,Holiday,Jakubi,71Mm7PHNOerxK5GkaT9ACY,52bEL5egj4V5EztmBnkuwF,Jakubi,223452,False,36,0.777,0.706,5,-4.76,0,0.0376,0.00261,2.15e-05,0.0417,0.76,126.984
spotify:track:1BV0m40U0M4t1SLIsDnwZl,1973,James Blunt,7KMqksf0UMdyA0UCf4R3ux,3obQJSWpREwvi19TTAvM5v,All the Lost Souls,280026,False,70,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007
spotify:track:1KAhsLqLYiqCZ1G8ljKDtB,Midnight Summer Jam,Justin Timberlake,31TPClRtHm23RisEBtV3X7,01l3jTY261V3CESZR4dABz,Man of the Woods,312533,False,43,0.805,0.759,10,-5.198,0,0.0438,0.101,0.354,0.183,0.721,120.057
spotify:track:4nmne9J3YCEdhvjTzwiAgu,Black Magic Woman,Santana,6GI52t8N5F02MxU0g5U69P,6FbFvnlSfEoNhwz5MdK0Dx,Ultimate Santana,195866,False,62,0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359
spotify:track:1zXpHPdBAUxnOCQqFMFLk3,Saltwater,Geowulf,01TQ6CLvPSOYGUqRQ3nWgZ,0UZ3qmizHl1AqFbCCCtA1N,Saltwater,247280,False,1,0.551,0.825,2,-5.813,1,0.0306,0.000614,0.307,0.115,0.686,107.031
spotify:track:2boCJ7WREmEIX9g5hwzVpg,More Than You Know (with Teddy Wilson & His Orchestra) - Take 1,Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2uXwYJXjB8QmFiw7eFlQDt,Lady Day: The Complete Billie Holiday On Columbia - Vol. 5,185333,False,21,0.642,0.138,7,-12.629,1,0.0475,0.936,0.00016,0.109,0.531,98.608
spotify:track:70TOXYmTJpo8CYquvNrLzc,Blue Moon,Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0eLu8iVIoRrzwnQkiR7CJx,Solitude,207826,False,0,0.64,0.27,5,-11.227,0,0.0756,0.983,0.0589,0.15,0.595,123.769
spotify:track:2RJfK2pOvGpnxC255YOy5k,Rose-Colored Boy,Paramore,74XFHRwlV6OrjEM0A2NCMF,1c9Sx7XdXuMptGyfCB6hHs,After Laughter,212853,False,67,0.768,0.826,5,-4.904,1,0.0335,0.00199,0.000374,0.031,0.926,114.997
spotify:track:7MWYv1m0d023BdbLyG6NQE,All's Well,Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,7cTbjqfofNfUq5eIlicTXk,The Elder Scrolls IV: Oblivion: Original Game Soundtrack,145502,False,52,0.357,0.0364,1,-26.283,1,0.0344,0.976,0.885,0.106,0.0387,109.888
spotify:track:0wSGHGxBr7X5xozun4hokQ,Winds of Conquest,BrunuhVille,6Kvpu1Xs687rTFj4qlGg4h,1rGN8ASAaI4exj1hyKEdmw,Timeless,240158,False,19,0.416,0.495,5,-11.331,0,0.0354,0.348,0.834,0.32,0.305,134.923
spotify:track:6A9JHl24QJIn4fDBND62Wb,Straighten Up And Fly Right - Single Version,The Andrews Sisters,2NCGI6dLTxLdI9XHdv7QfM,7GWxG9nqfLGSny6TUpPgds,50th Anniversary Collection Volume Two,149333,False,0,0.816,0.329,3,-12.604,1,0.194,0.926,2.82e-06,0.338,0.779,79.808
spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,Remedy,Seether,6B5c4sch27tWHAGdarpPaW,1C5xrwfzgDM0hz7Kb035V3,Karma and Effect,207213,False,71,0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804
spotify:track:6vQN2a9QSgWcm74KEZYfDL,Take A Chance On Me,ABBA,0LcJLqbBmaGUft1e9Mm8HV,5GwbPSgiTECzQiE6u7s0ZN,The Album,243933,False,0,0.685,0.685,11,-8.103,1,0.0254,0.173,0.0,0.201,0.925,106.987
spotify:track:6PUJEckAKg4Mp47VFZxdpJ,Forget Me Nots,Patrice Rushen,1mNnxxnPfHQDOkFjnZmdkc,1dg9hbbh8cn9GjV4YYZ6Py,Straight From The Heart,275813,False,0,0.912,0.534,6,-5.319,0,0.0366,0.139,0.102,0.0387,0.963,114.681
spotify:track:2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),164106,False,66,0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035
spotify:track:651koV4RRMMX6NDbW1ElwP,On A Plain,Nirvana,6olE6TJLqED3rqDCT0FyPh,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),194426,False,55,0.428,0.946,2,-4.674,1,0.102,0.000119,3.37e-06,0.141,0.358,133.26
spotify:track:2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,245098,True,60,0.841,0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985
spotify:track:6Bg7MznA9X0dIhlAsLyBYj,Ghost Town,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,5EBGCvO6upi3GNknMVe9x9,ye,271386,True,0,0.572,0.543,7,-4.251,0,0.0287,0.0954,0.0,0.329,0.329,83.364
