uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,2jJReDZqTuAxr4R0ItimZc,The Human Condition,217603,True,68,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246
spotify:track:0KsB4TwgATg88aXCMBoO3Y,Breathe,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,3NTHQYWOxCJ05u8fc80RNt,Breathe,207629,False,59,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985
spotify:track:0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),230226,False,4,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085
spotify:track:4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,18pR217SWwBjODSRWFBw0I,Starving,181880,False,76,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962
spotify:track:56cswAa9WdFBsjsTyPBAKA,Bad Things - With Camila Cabello,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,5bWv9n00gp3az1ZPAP5eBc,Bad Things,239280,False,0,0.674,0.694,2,-4.739,1,0.129,0.223,0.0,0.183,0.242,137.839
spotify:track:1NldMriIXmMdChqZtHCGbW,Dive With Me,LVNDSCAPE,2QlwnS23KrBeshXFyK5U6M,34uGRL5fYOhN2MH23ZYQVK,Dive With Me EP,220432,False,0,0.68,0.541,2,-5.909,1,0.032,0.341,1.02e-06,0.23,0.447,97.005
spotify:track:1wkysG5Hk1Qdh0hpNCqNR0,Best of 2009: Whatcha’ Say / Use Somebody / Halo / I'm Yours / Just Dance / I Gotta Feeling,Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,4iyn5H88RVqMJcbuCygfkw,Best of the Year Medleys: 2007 - 2012,209517,False,42,0.445,0.376,11,-6.244,1,0.0298,0.706,0.0,0.27,0.473,129.022
spotify:track:7egfXaVHNROOmU4yuyNNdo,"Red Balloon - From The ""Home"" Soundtrack",Charli XCX,25uiPmTg16RbhZWAqwLBy5,7Hc9zEVvu3wOJXI5YVhXe2,Home (Original Motion Picture Soundtrack),206453,False,42,0.7,0.764,0,-4.049,1,0.0436,0.0203,0.000161,0.349,0.678,89.039
spotify:track:6GRDI9suQHikFP6euIXnpq,Hero,Family of the Year,7zsin6IgVsR1rqSRCNYDwq,14SCnv027L0HidHq0URIDu,Loma Vista,190280,False,1,0.341,0.539,5,-5.76,1,0.0265,0.213,6.44e-05,0.109,0.267,174.564
spotify:track:0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,2Z3HQO6NL3812mnNj7htXv,Alarm,205593,True,59,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928
spotify:track:2NELtMgQ8HSdrGrYQPLnC3,Piece by Piece,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,7oKtXc3FkeOZTCB88YugON,Piece By Piece (Deluxe Version),257746,False,56,0.59,0.808,1,-6.728,1,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029
spotify:track:7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,7CajNmpbOovFoOoasH2HaY,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),214846,False,89,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994
