uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:1chScCiuiQlRqecWT0DtAn,Warp 1.9 (feat. Steve Aoki),The Bloody Beetroots,0QJKELJZZuLAjqLOOixJm5,2wRyUHoNg9noVUl0lQpWoG,Romborama,203730,False,0,0.654,0.6,1,-6.174,1,0.264,0.0011,0.882,0.0403,0.406,130.166
spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,Rainy Day Women #12 & 35,Bob Dylan,74ASZWbe4lXaubB36ztrGX,4NP1rhnsPdYpnyJP0p0k0L,Blonde On Blonde,274066,False,46,0.556,0.592,5,-7.378,1,0.0337,0.458,0.0,0.0637,0.587,94.887
spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,Tangled up in Blue,Bob Dylan,74ASZWbe4lXaubB36ztrGX,4WD4pslu83FF6oMa1e19mF,Blood On The Tracks,341626,False,62,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965
spotify:track:3wAX3qn53iQUFE84hpfeen,Simple Twist of Fate,Bob Dylan,74ASZWbe4lXaubB36ztrGX,4WD4pslu83FF6oMa1e19mF,Blood On The Tracks,256800,False,56,0.409,0.264,4,-16.273,1,0.0363,0.665,0.00016,0.102,0.355,137.16
spotify:track:3RkQ3UwOyPqpIiIvGVewuU,Mr. Tambourine Man,Bob Dylan,74ASZWbe4lXaubB36ztrGX,1lPoRKSgZHQAYXxzBsOQ7v,Bringing It All Back Home,330533,False,64,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,Hurricane,Bob Dylan,74ASZWbe4lXaubB36ztrGX,1T8usYsiGEMPMQOLFgJEbE,Desire,512732,True,68,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601
spotify:track:20KJVpD0MNRIunIjLzfOHJ,Dark Eyes,Bob Dylan,74ASZWbe4lXaubB36ztrGX,4cVK8CJSUabT0moSzPYYxl,Empire Burlesque,307093,False,32,0.634,0.0379,7,-19.856,1,0.0362,0.805,0.0,0.0816,0.417,87.2
spotify:track:5vyw005QQ42hrzrLxb3xEX,I Shall Be Released - Studio Outtake - 1971,Bob Dylan,74ASZWbe4lXaubB36ztrGX,1y3abw64BlSEeFuuhjlke1,The Essential Bob Dylan,182160,False,37,0.529,0.146,11,-15.114,0,0.0499,0.758,0.000156,0.1,0.407,143.603
spotify:track:4KmjzHcjcCxmNNBW2MmVf8,You Ain't Goin' Nowhere - Studio Outtake - 1971,Bob Dylan,74ASZWbe4lXaubB36ztrGX,1y3abw64BlSEeFuuhjlke1,The Essential Bob Dylan,164320,False,36,0.482,0.326,7,-11.467,1,0.0378,0.395,0.0,0.0811,0.573,155.337
spotify:track:7ny2ATvjtKszCpLpfsGnVQ,A Hard Rain's A-Gonna Fall,Bob Dylan,74ASZWbe4lXaubB36ztrGX,0o1uFxZ1VTviqvNaYkTJek,The Freewheelin' Bob Dylan,412200,False,54,0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467
