uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:7GLL5dU80NstXjcKlDMJmr,Wander With Me,Tom Misch,1uiEZYehlNivdK3iQyAbye,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,287228,False,35,0.8,0.427,6,-7.923,1,0.0346,0.584,0.0371,0.104,0.218,113.975
spotify:track:2eGFixlUmSK3Yei80riTVe,Wake Up This Day,Tom Misch,1uiEZYehlNivdK3iQyAbye,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,229238,False,39,0.734,0.479,0,-8.285,0,0.0341,0.557,0.00071,0.0859,0.409,90.029
spotify:track:5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,Tom Misch,1uiEZYehlNivdK3iQyAbye,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,276785,False,48,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004
spotify:track:64s75Jxg5DILfpihY7q56H,South of the River,Tom Misch,1uiEZYehlNivdK3iQyAbye,4gBMR4WEwK3PIQsgIxtlLC,South of the River,269815,False,11,0.845,0.57,0,-8.441,1,0.0802,0.0957,0.414,0.0813,0.466,113.003
spotify:track:4Vq6zbG6UJfZ6eHuS6Arn1,Colours of Freedom,Tom Misch,1uiEZYehlNivdK3iQyAbye,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,224000,False,28,0.778,0.535,4,-7.987,0,0.0966,0.331,0.0551,0.123,0.377,112.063
spotify:track:4wzidqkKngcrMqXzk6x7Qu,Daydreaming,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,1i0PpHKaS8cB02bliAGl6B,Daydreaming,384438,False,0,0.299,0.263,9,-13.207,0,0.0323,0.968,0.857,0.126,0.113,137.848
spotify:track:6TrNRd98WksT9Kkmx9uj6R,Let It Rock,Kevin Rudolf,0Chxmm4XMM87mJOHvyiUzL,5bHhH3k4p4ugORIb3q9BHd,In The City,231173,True,67,0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172
spotify:track:6lUY6MoqGgPnA27PHYxem5,Bulletproof,La Roux,3K2zB87GZv1krx031en5VA,3elHo10HDaxn13uuVhiTWH,La Roux,205733,False,0,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016
spotify:track:7qVVSg5PpZEAjW5kW9Q5Fy,Duel,Swervedriver,0Sd7X8SxWV0AyDLbvd4uEu,2T2uW3P5T90LZqAtm9dfXw,Mezcal Head,379181,False,31,0.301,0.919,5,-10.275,1,0.0664,0.000114,0.866,0.347,0.351,133.323
spotify:track:4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,5Dbax7G8SWrP9xyzkOvy2F,The Wall,238746,False,78,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114
spotify:track:3MZjOGeXhpHbQ9ESMNFFnH,Honeybee,Steam Powered Giraffe,1yqs45BSh7457Flyhmdv7f,4DECRyKlhKJgjZLLuvfAI6,The 2¢ Show,309000,False,54,0.352,0.186,1,-11.568,1,0.0346,0.871,1.14e-06,0.13,0.216,87.919
spotify:track:0EbIifYAM9wTYlPzKgTwFA,Lift,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,4ENxWWkPImVwAle9cpJ12I,OK Computer OKNOTOK 1997 2017,246840,False,0,0.309,0.547,4,-7.752,1,0.0297,0.00226,0.836,0.108,0.157,156.736
spotify:track:714hERk9U1W8FMYkoC83CO,You Sexy Thing,Hot Chocolate,72VzFto8DYvKHocaHYNWSi,10oMdAuUD0Tcc4BowCWUni,Hot Chocolate,244920,False,73,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853
