uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:4QpGKXfAEIF8TquT7oF4zA,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,60wslYioiBcxSTInM4nIy2,6pZj4nvx6lV3ulIK3BSjvs,Moana (Original Motion Picture Soundtrack/Deluxe Edition),137426,False,57,0.468,0.432,0,-10.382,1,0.1,0.0613,0.0,0.0533,0.393,101.097
spotify:track:5fJ8kh5tPo0LIXrdtUP9XY,Prologue: Into the Woods,Company - Into the Woods (Motion Picture Cast),4eUlH7ZUwEM0oaXBBkizNt,7lWMvhvTB4H9TWZM1IX12Q,Into the Woods (Original Motion Picture Soundtrack/Deluxe Edition),875160,False,47,0.64,0.266,3,-14.548,1,0.406,0.819,0.0,0.28,0.523,130.731
spotify:track:6vpQluFwjbt4ZEl8mw6swS,Year 3000,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,6V6xjV5e4VYUqvQFBCx1rb,Jonas Brothers,201960,False,0,0.661,0.861,11,-5.841,1,0.0465,0.00374,1.15e-06,0.32,0.771,106.962
spotify:track:5pyTW9ph8A0ZSx7hzpSNge,Agony,Chris Pine,5ueYs7bR3niiOeZdOSge5e,7lWMvhvTB4H9TWZM1IX12Q,Into the Woods (Original Motion Picture Soundtrack/Deluxe Edition),152866,False,53,0.449,0.19,3,-13.93,1,0.0479,0.912,0.0,0.107,0.503,97.045
spotify:track:4KeyLK7pOy9PhACYp1dN6h,Jump in Line,Mungo's Hi Fi,0Ism1B2cF9NxpXAwdUCkxK,0qm1G5FHzhErVzMucgSiLk,Jump in Line Riddim,213160,False,17,0.87,0.581,0,-9.259,1,0.0746,0.0754,0.885,0.564,0.886,114.097
spotify:track:2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),259946,False,78,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007
spotify:track:7zMUCLm1TN9o9JlLISztxO,Burning Love,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,3gpHiNAmT5oXVxe6ewTGuN,Elvis (Fool),170293,False,75,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549
spotify:track:3tOoVlYTFSTaEtGxPc3gGt,The Woods,Daughter,46CitWgnWrvF9t70C2p1Me,6UwMILMDT1Uj2zO78D2O72,His Young Heart EP,229973,False,0,0.529,0.248,2,-13.972,1,0.0396,0.772,0.00943,0.104,0.357,147.79
spotify:track:131yybV7A3TmC34a0qE8u8,Tunak Tunak Tun,Daler Mehndi,6wa1AsxB9oJP7lwNSmbcYx,0xEUOENXKtOMg0BVr34jur,Tunak Tunak Tun,303133,False,59,0.794,0.977,10,-5.637,1,0.178,0.526,0.00196,0.0616,0.687,150.008
spotify:track:3UL6Lzsocv9Ucizgzid2B0,We like to Party! (The Vengabus),Vengaboys,0cwmNvclzPd8mQnoHuIksj,5t02mTYT9ks9sOC1ihea4a,Greatest Hits!,222458,False,5,0.785,0.931,8,-4.813,1,0.0465,0.0152,0.641,0.046,0.969,135.993
spotify:track:6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,5r0LVuUjx659ddoV15P5MI,Ultimate,189974,True,66,0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.865
spotify:track:6JRY1UAzOn8S3oIPZdOMF4,Blue June,Wild Rivers,59sBwR0jPSTrbMtuTkRPN5,0li4YknMFpiev6lC3qwT5i,Wild Rivers,171758,False,0,0.676,0.239,11,-14.326,1,0.0475,0.721,8.46e-05,0.106,0.45,81.551
spotify:track:2Mhd9YGNU91BNxqyLL9Bpc,Stay Together - Hit-Boy Remix,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,6yVfosgroGlWp0h0z9WVKG,Stay Together (Hit-Boy Remix),210930,True,25,0.685,0.732,8,-5.689,1,0.0595,0.237,0.0,0.0817,0.812,148.068
spotify:track:6DE96OoBcJiJXkEJKNksR9,"Dig a Little Deeper - From ""The Princess and the Frog""/Soundtrack Version",Jenifer Lewis,6e28WiPlKSu1ukkhHCZEnF,6zgvBxOmfWxrQi4Jxxki0P,The Princess and the Frog,167933,False,0,0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-06,0.103,0.798,98.023
