uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,3Nrfpe0tUJi4K4DXYWgMUX,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,229773,False,7,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991
spotify:track:7lthOBXNue2IvedLRfkod8,HOME,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,234177,False,2,0.633,0.799,7,-4.625,0,0.0429,0.0142,0.0,0.194,0.535,142.991
spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,249215,False,1,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084
spotify:track:3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2jJfnAZE6IG3oYnUv2eCj4,Love Yourself 轉 'Tear',242333,False,3,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501
spotify:track:3p6hnejEQYXkiTO1lAzVc0,Euphoria,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',228615,False,3,0.637,0.799,2,-4.519,1,0.0338,0.394,0.0,0.0921,0.562,104.995
spotify:track:0usLRFLmYXYahKNgXxsuJc,Trivia 起 : Just Dance,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',225220,False,0,0.723,0.906,1,-4.778,0,0.279,0.0907,0.0,0.0771,0.398,125.019
spotify:track:5cQB9fbuQCz4muQUFkv3rR,Serendipity (Full Length Edition),BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',276707,False,1,0.347,0.578,8,-7.525,1,0.0626,0.445,0.0,0.231,0.226,86.73
spotify:track:6aHCXTCkPiB4zgXKpB7BHS,Trivia 承 : Love,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',225697,False,0,0.761,0.761,5,-5.721,0,0.0897,0.246,0.0,0.103,0.483,121.972
spotify:track:3gpU0uqDonMBKEcJu4Rzsf,Singularity,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',196998,False,1,0.775,0.271,1,-9.131,0,0.092,0.554,0.00285,0.112,0.204,104.001
spotify:track:1ZPpGPko8oULTmi34rozMh,Trivia 轉 : Seesaw,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2lATw9ZAVp7ILQcOKPCPqp,Love Yourself 結 'Answer',246334,False,1,0.707,0.791,5,-4.481,0,0.035,0.181,0.0,0.102,0.678,106.985
