uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,197546,True,80,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031
spotify:track:7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp,4sBgGazGb7S9ZUQJu2Y0qa,Back to You (feat. Bebe Rexha & Digital Farm Animals),190427,True,69,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016
spotify:track:4ml5byYLNEQkWD245BiPKK,The Song Of The Summer,Seven Bucks,5fHIXYvescCBaIHyiYNCYa,5CPT5OaewU01P0VaFb8bTp,The Song Of The Summer,288113,True,0,0.625,0.753,6,-3.719,1,0.168,0.279,2.63e-06,0.14,0.492,125.118
spotify:track:5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,4xRYI6VqpkE3UwrDrAZL8L,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,250173,True,78,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023
spotify:track:10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,4w5LxfyoOPHkGJZrco1UT5,Most Girls,204400,False,71,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986
spotify:track:3Q3myFA7q4Op95DOpHplaY,do re mi,blackbear,2cFrymmkijnjDg9SS92EPM,30QoUTsSdpQuZunPNFsLnm,digital druglord,212027,True,2,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002
spotify:track:0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2sBB17RXTamvj7Ncps15AK,lovely (with Khalid),200185,False,90,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284
spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,26VFTg2z8YR0cCuwLzESi2,7GjG91tyHQNGEHzKJaqOi0,hopeless fountain kingdom (Deluxe),214801,False,66,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03
spotify:track:3XBMJF4N7ZdZrK30oGCxpN,Hard 2 Face Reality,Poo Bear,3JXpwnHbLvXxY99EuXqFPX,4IibNIC3LGip4ppu6Mnin9,Poo Bear Presents: Bearthday Music,196569,False,69,0.625,0.626,7,-5.281,1,0.0293,0.22,0.0,0.228,0.281,142.043
spotify:track:5IF6IBPqbclVR7SQKmCIyA,Just Like You,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp,1VZoGsObyr7YAZOmP8DYEZ,Just Like You,205217,True,56,0.703,0.628,0,-5.914,1,0.203,0.364,0.0,0.384,0.471,138.032
spotify:track:7v3BgTzIcSLtZYwBIWI6ip,Grenade,GOAT,0TQusfyEN4FmNPWPp9pdFi,6z01Qb8KnUnpXMxp1DRbxc,Grenade,238103,False,39,0.644,0.699,0,-5.401,0,0.198,0.141,0.0,0.122,0.71,169.914
spotify:track:1YHT1FZv5t3ZFLsVPuy6Rq,My My My!,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,1OyADPvYTlmT5hV0mtxLAY,Bloom,204726,False,0,0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967
spotify:track:3hv6ndi7uFT9L9wrhQCsqY,Gucci Flip Flops (feat. Lil Yachty),Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,5I0eRWD0PLOmswFHZhcD12,15,151850,True,65,0.82,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976
spotify:track:0TfvkExNBkUhEkWwGMz71I,God Only Knows,MKTO,2l35CQqtYRh3d8ZIiBep4v,5lpAXw4rMQajbfPxbc6boh,MKTO,195840,False,41,0.65,0.745,4,-3.969,1,0.028,0.0276,1.11e-06,0.206,0.649,114.974
spotify:track:4OVFkPYP6T8IARtkeMsx3p,Thank You,MKTO,2l35CQqtYRh3d8ZIiBep4v,6hcPm6dCD58O5UI6xv019r,MKTO,229880,False,0,0.65,0.943,11,-4.751,1,0.0692,0.0171,0.0,0.15,0.8,126.008
spotify:track:4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,3x97AnoAAIBGJuqZSTtVte,Fetish (feat. Gucci Mane),186112,False,71,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013
spotify:track:5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,02kJSzxNuaWGqwubyUba0Z,1VAc77UvK5wj8ZSWCo3V2b,The Beautiful & Damned,268866,True,79,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908
spotify:track:0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2viWIVEItaDlFH2RXWKwS7,Goodbye & Good Riddance,239835,True,0,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
spotify:track:2SxsI73qXm0rJ89Kp5JnpT,Sick Boy,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,1KQiX6KfutAN1UEzZ4BK5Q,Sick Boy...This Feeling,193946,False,0,0.548,0.687,11,-6.371,0,0.15,0.106,0.0,0.131,0.362,180.017
spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,18,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),248360,False,82,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038
spotify:track:5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,5dL5RSd455FewNptPgtBTS,Goodbye (feat. Nicki Minaj & Willy William),195419,False,62,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028
spotify:track:6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,4kYSro6naA4h99UJvo89HB,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,223712,True,73,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022
spotify:track:6yL2kTsdVwYnGwPkKGtMd5,Everyday,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,194840,True,0,0.637,0.733,7,-4.413,0,0.0563,0.0149,0.0,0.162,0.431,131.004
spotify:track:24hEWChF7Ons2cKMp76Iz0,Can't Help Me Now,Jayden Bartels,4p4cZVPv5V51W8mfkfz6mH,5FYOXjUMsVdy7tXLhbhrc5,Can't Help Me Now,207122,False,26,0.831,0.593,5,-6.542,0,0.0387,0.0702,1.82e-05,0.176,0.385,100.977
spotify:track:5RKJ0b14LUw5Xvr50fpj83,Nobody Gotta Know,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,6z1qeT7vI9YUsCHqufGWJy,Only The Beginning,183924,False,45,0.483,0.627,11,-6.889,1,0.0385,0.00846,0.0,0.34,0.48,164.89
spotify:track:0W8ClrRmKyMEnW34Zadtdq,Taking You,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,6z1qeT7vI9YUsCHqufGWJy,Only The Beginning,155446,False,46,0.696,0.704,0,-7.191,1,0.0326,0.00259,0.0,0.148,0.26,101.994
spotify:track:77KSe5DWzspNMX9U8fDqDz,Santa Diss Track,Logan Paul,7uMSsrbX9MJzf161IcY7KU,1mvvwLzmUYKtN3XAHNI385,Santa Diss Track,146747,False,41,0.877,0.714,2,-5.137,1,0.255,0.353,0.0,0.0905,0.639,83.022
spotify:track:4Y5ZrS25Ia8FYip7SnpWBu,All My Love,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,7ehrhLf5mBp7eYQgfhZHMn,Why Don't We Just,151095,False,41,0.76,0.788,0,-4.705,1,0.177,0.0728,0.474,0.113,0.543,121.022
spotify:track:3dYXmVqZiMTdC0p2dTKTIp,Do or Die,EBEN,0mZsmXegjYM7hNw0QGE5b7,05DVNYfAKfYBsZI4rSyZuE,FINALLY,194696,True,18,0.707,0.835,7,-5.24,1,0.0413,0.374,8.5e-06,0.102,0.647,132.035
spotify:track:11BzrxSrh8dRIxwFipCQFh,Tonight You're Mine,EBEN,0mZsmXegjYM7hNw0QGE5b7,05DVNYfAKfYBsZI4rSyZuE,FINALLY,205015,True,17,0.502,0.854,0,-4.732,0,0.429,0.157,0.0,0.219,0.715,173.948
spotify:track:1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf,0KVNtHihBR6Zz98yjh5tk3,Pretty Girl,219428,True,67,0.456,0.764,10,-3.584,1,0.148,0.298,0.0,0.229,0.383,124.971
spotify:track:1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,7s5gKFHMzzMHyLE2KFXNkR,Crying in the Club,216391,False,71,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227
spotify:track:1h0yImRPIVAjhhHeNVlTuC,Youth (feat. Khalid),Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2VP96XdMOKTXefI8Nui23s,Shawn Mendes,190866,False,66,0.534,0.596,6,-6.653,0,0.117,0.56,0.0,0.133,0.324,100.121
spotify:track:265zv3IDBskSIkvgPOSiGQ,2U (feat. Justin Bieber),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,5rbJtzuXtpIP0Ykk7ewIit,7,194893,False,63,0.534,0.613,8,-7.41,0,0.0591,0.234,0.0,0.227,0.528,144.878
spotify:track:47OVNnZJzIkrsEiZ4n187p,Mama,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,1PJTxJTsQxGT7KTY8gBfR7,Mama,184133,False,61,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012
spotify:track:2BQ8Rkxa6bjEd9hYFMrR4i,Thoughts,Kay Cook,1MV3988lMAYWoCcmLcH7ld,2u6QSm3rwnV3jXF4JwzWIK,Thoughts,208125,False,13,0.397,0.0661,0,-19.512,1,0.182,0.756,0.00875,0.0977,0.044,48.548
spotify:track:4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,198160,True,73,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049
spotify:track:72C7aUQECOhNtnD0AC36ua,They Don't Know About Us,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition,201693,False,0,0.512,0.754,0,-6.031,1,0.0549,0.135,0.0,0.0881,0.336,147.89
spotify:track:0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,5CiGnKThu5ctn9pBxv7DGa,7pkLXlFdpQDfmHujT2AbBK,Eastside (with Halsey & Khalid),173799,False,76,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391
spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes,7DMveApC7UnC2NPfPvlHSU,4DmPCrBlJGedbs6GW7EQ1m,Only You (with Little Mix),189401,False,59,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05
spotify:track:0Xf805Zcfll6tIut8lKGJS,Outta My Hair,Logan Paul,7uMSsrbX9MJzf161IcY7KU,0VFSvq0MHMwhw2TPmrOITf,Outta My Hair,168171,False,30,0.834,0.611,5,-4.585,0,0.207,0.103,0.0,0.0578,0.893,103.011
spotify:track:51w95jAPQDOWN3M7xopWWh,Help Me Help You (feat. Why Don't We),Logan Paul,7uMSsrbX9MJzf161IcY7KU,6tAaN8nP7vPsSyGyKakIVf,Help Me Help You (feat. Why Don't We),152822,False,52,0.811,0.641,1,-4.167,0,0.256,0.205,0.0,0.547,0.781,134.971
spotify:track:002opcRBgYV5jqoh72QcqA,Just to See You Smile,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,6z1qeT7vI9YUsCHqufGWJy,Only The Beginning,181957,False,41,0.707,0.618,9,-7.154,1,0.142,0.0508,0.0,0.102,0.261,89.901
spotify:track:6zrGk96LoPi7LARG959UWA,Heartbroken,HRVY,28y6CyJNkGNjJQKrlx4AmN,0CKrROL2ULkLDpGx1kt6vP,Talk To Ya - EP,172000,False,34,0.795,0.792,11,-4.747,0,0.118,0.198,5.85e-06,0.119,0.854,103.984
spotify:track:1Z0E78CL3U7TRZtakCJsde,Sideways,EBEN,0mZsmXegjYM7hNw0QGE5b7,05DVNYfAKfYBsZI4rSyZuE,FINALLY,208041,True,18,0.79,0.523,1,-5.204,1,0.037,0.156,0.0,0.0799,0.312,136.011
spotify:track:7MiO3BTVzOTnwSQWV1rhA6,We the Party,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,7ehrhLf5mBp7eYQgfhZHMn,Why Don't We Just,175533,False,38,0.671,0.806,6,-2.92,1,0.0841,0.0398,1.1e-06,0.181,0.54,93.893
spotify:track:5o6GnHeA8voabKhVBT8Og3,Free,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,6z1qeT7vI9YUsCHqufGWJy,Only The Beginning,172123,False,41,0.711,0.537,0,-7.145,1,0.0417,0.55,0.0,0.149,0.558,116.898
spotify:track:13bi8r8O3uuC5p1fVTMlzL,Tell Me,EBEN,0mZsmXegjYM7hNw0QGE5b7,05DVNYfAKfYBsZI4rSyZuE,FINALLY,178861,True,12,0.553,0.837,11,-4.292,0,0.0506,0.0147,3.41e-06,0.105,0.111,147.036
spotify:track:1QqDoSwspkuXUKN6pU5gbu,Ohio Fried Chicken,Jake Paul,41hhOkoRcm7m4fE0g7t1sa,5FIhQaZEPV3EdfW5dh0p8D,Ohio Fried Chicken (feat. Chance Sutton & Anthony Trujillo),155742,True,37,0.901,0.715,11,-4.96,1,0.259,0.173,0.0,0.308,0.9,127.025
spotify:track:2AaFh40HT4EymcrfPM7OYN,There For You,Erika Costell,0cebSi3RnCJctXRkjEwFgM,5NPDWKrbEaR8n4UaOGakis,There For You,215998,False,0,0.836,0.478,0,-8.426,1,0.139,0.356,0.0,0.0898,0.389,126.994
spotify:track:1bpW9FKc9JjMLKs2cyML80,That's Alright,EBEN,0mZsmXegjYM7hNw0QGE5b7,3w5sUoWx6gaUoWcrjP0cOX,Past Hundred Days,165600,True,28,0.85,0.614,10,-6.054,0,0.181,0.336,0.0,0.103,0.676,120.019
spotify:track:5956I4W6Ck4sfVZMMTokpc,Runner,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,7ehrhLf5mBp7eYQgfhZHMn,Why Don't We Just,180003,False,39,0.786,0.729,5,-3.588,0,0.107,0.205,0.000149,0.175,0.369,102.099
spotify:track:6VrLYoQKdhu1Jruei06t65,Somebody To You,The Vamps,7gAppWoH7pcYmphCVTXkzs,12gXA8pXYzj9bycyyKSGAa,Meet The Vamps,185097,False,77,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96
spotify:track:2qXicQG06oT0ijKBznpgQv,Younger,Ruel,5xkAtLTf309LAGZTbvULBn,4rTW2Lgkp1nwYw0jNIK2sI,Younger,222320,False,62,0.745,0.477,11,-7.706,0,0.088,0.202,0.0,0.12,0.454,136.055
spotify:track:2JuIs3XJlYPy8vBO66CEkJ,Star,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,5EEkfRgfYHiFu0lGur6Z6M,COSMIC,169872,False,58,0.694,0.389,8,-5.41,1,0.0706,0.3,0.0,0.158,0.409,90.984
spotify:track:5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,02drHFQa59AoJWU6DXSSjd,No Brainer,260000,True,67,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702
spotify:track:5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,5LHRHt1k9lMyONurDHEdrp,0yd01cU78rnlFXq6vRxPSR,Taste (feat. Offset),232959,True,73,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994
spotify:track:65JKXsHOkGDELAa5j17rio,I Depend on You,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,7ehrhLf5mBp7eYQgfhZHMn,Why Don't We Just,205200,False,35,0.854,0.846,2,-4.344,1,0.184,0.328,0.000173,0.0876,0.343,101.995
spotify:track:4ulvnSAjBtsymMAmACmmX8,La La La La (Means I Love You),HRVY,28y6CyJNkGNjJQKrlx4AmN,77kxql15WNZ2sr9rVi4pa6,Holiday - EP,192183,False,32,0.723,0.665,9,-5.483,0,0.0768,0.117,0.0,0.115,0.398,97.126
spotify:track:4vlL7HTI5eVGBYOb1w7Goi,Would You Mind,PRETTYMUCH,5Y8eJDj37KhaEeqbVO7Ag1,1PyvW8wSeh1aLLXbgoXyfg,Would You Mind,179689,False,52,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792
spotify:track:3jVpCVq7fa5fv2Crzwz0Jz,On My Way,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,6z1qeT7vI9YUsCHqufGWJy,Only The Beginning,211401,False,37,0.524,0.447,9,-8.319,1,0.093,0.141,0.000398,0.0654,0.555,133.14
spotify:track:7CcFbjAf3jubA5KdVTrhtj,Made For,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,5uRQkE6jg6xWEQuJnSZKEX,Something Different,187718,False,39,0.866,0.534,11,-4.092,1,0.165,0.0289,1.52e-05,0.305,0.522,144.986
spotify:track:0GCHB158sdlzCRmj9N1qTK,The Only One (Acoustic),Corbyn Besson,4M4swPo6YkmMZPA7Vrczyk,46u6JJO8XBEZSOiQpofOl1,The Only One (Acoustic),200727,False,26,0.578,0.337,3,-8.459,1,0.0426,0.866,1.41e-06,0.111,0.355,116.514
