uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:06wXDx2rir7KNt2dYkZjTm,Kennedy,Kill Hannah,3s6SVwL2W0JLnIlwkjnU55,0XUKrLO4gDXokzMUcd2W5m,For Never And Ever (U.S. Version),226039,False,28,0.583,0.769,1,-3.868,1,0.0486,0.000134,0.0443,0.326,0.482,122.003
spotify:track:1VjYFbXSqx9Ly9GxQVUXV1,Bittersweet,Fuel,0EyuKHE1AeE9lWUF8mzKVp,5RfsLBvBDYMVReXYKeep1R,Sunburn,231933,False,46,0.514,0.914,4,-5.723,0,0.0329,0.000157,1.12e-06,0.0979,0.345,97.61
spotify:track:5P1x1Ne3PFcKm2aqRtbfLZ,Going Through Changes,Army Of Me,7uvp7p8iWcfqdX5ZDNJci6,6JOX1Pm2cEw5zpBS2ti1VR,Citizen,246773,False,0,0.447,0.907,8,-3.103,1,0.0555,0.000397,0.0,0.0811,0.343,90.489
spotify:track:5xDJfkWp8ufjxjJ6HDb100,You Don't Know Me (feat. Regina Spektor),Ben Folds,55tif8708yyDQlSjh3Trdu,55W1x2lE4oZsxb0p8YnNwy,Way To Normal,189693,True,36,0.807,0.458,7,-4.989,1,0.0419,0.443,2.44e-06,0.0827,0.829,87.081
spotify:track:5bVOX6eyHsML2sB4aMlZEi,Malibu,Hole,5SHQUMAmEK5KmuSb0aDvsn,2KE8WCHtD8qnAxXeIzNEId,Celebrity Skin,230040,False,63,0.528,0.904,2,-5.854,1,0.0343,0.000833,0.0,0.174,0.678,122.372
spotify:track:5wK87f6MxR78H9XnnwkRQ5,Save Me,Unwritten Law,30h6MvMZfHQ8yzYCbfHMMT,38atbYU5S7WIrAePHWjK2v,Here's To The Mourning,212013,True,46,0.527,0.881,1,-5.081,1,0.04,0.00233,0.0,0.116,0.467,152.334
spotify:track:2fhfoZqqTJ8jo4HvWseNfM,I Will Buy You A New Life,Everclear,694QW15WkebjcrWgQHzRYF,7xk1Tl6UZ8OALZkFEagPsM,So Much For The Afterglow,238133,False,58,0.518,0.87,0,-4.933,1,0.098,0.0351,0.00707,0.255,0.661,169.665
spotify:track:1gZ7og0zOWPXGaqkgH2MGX,Dandelion (Tribute to a Legend),Iván Torrent,3C6hf9ZIza3e2f2Q3XwfcO,2NOO5wVseVJlHhFw5dWtjv,Reverie - The Compilation Album,251690,False,33,0.421,0.477,3,-11.099,0,0.0272,0.102,0.0642,0.105,0.0784,95.01
spotify:track:2mR4WRacdy49ZfNxU9GkTT,Heart,Stonefox,3lQvg5w1PYUH7HzcbTBsLu,6Afgzid5J4fb72w19s7z2x,Heart,267087,False,0,0.648,0.428,8,-10.389,0,0.034,0.852,7.69e-06,0.0807,0.196,103.031
spotify:track:2YP9BF2Y9NUMJqgmx50FLH,Horsey (feat. Sarah Bonito),Macross 82-99,5C8KyBfvAz9PSaOd30eIow,0puDyb8T7FDuUwz7kw96Xs,"Idols, Sakura",151794,False,36,0.484,0.829,4,-5.434,0,0.0996,0.0154,0.000759,0.548,0.388,116.996
