uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:7s1upm7yr7ZjrzXMwHawtG,Sexual Healing - Kygo Remix,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,6j62lF3YXsygj6xTjAyRG5,Sexual Healing (Kygo Remix),368316,False,64,0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987
spotify:track:21RrWodYQbcbDlpvRvPYx9,Honest,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,38N0iWjWmzygeXiE4oo2hR,Honest,220933,False,0,0.334,0.81,0,-4.108,1,0.0542,0.00338,0.0,0.116,0.324,154.801
spotify:track:1BUyDBXr8u39ZG5elMENjd,Desire,Years & Years,5vBSrE1xujD2FXYRarbAXc,24pCYOPF90nQluKmQ6bP7Z,Desire,205184,False,0,0.684,0.807,10,-4.098,0,0.0428,0.221,1.44e-06,0.3,0.725,126.002
spotify:track:5r3aYGutXgsxSqB6W3RrzJ,Sunlight (feat. Years and Years) - Radio Edit,The Magician,4WUGQykLBGFfsl0Qjl6TDM,7yDiBp7t2j6OT7KopH2ulG,Sunlight (feat. Years & Years) [Radio Edit],193481,False,62,0.633,0.818,1,-5.437,1,0.0376,0.0114,0.0,0.259,0.337,121.975
spotify:track:4cv71mJSrtpr9ewCre061T,Something New,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,4RJSMimC1W3tQdqNR47GMs,Something New,247153,False,0,0.582,0.858,11,-3.86,1,0.0337,0.0208,0.000265,0.119,0.353,129.997
spotify:track:4UVxDqQYp611odd8Mn9G4g,Hurricane,Halsey,26VFTg2z8YR0cCuwLzESi2,2ILHBSxEM9Ma0RaaCqFkMZ,Room 93,223081,False,0,0.585,0.837,0,-4.765,1,0.0428,0.00726,0.00301,0.347,0.509,120.053
spotify:track:1szzGhkhCwLcNXcQ7wLy70,Young God,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,180088,True,0,0.301,0.583,9,-6.441,0,0.0449,0.306,1.59e-05,0.118,0.182,116.924
spotify:track:5xVZk4Vt12ViVyoircV9iP,Silver,Caribou,4aEnNH9PuU1HF3TsZTru54,5r4nz5LZHeGUcZCrWbfWkx,Our Love,316653,False,0,0.61,0.607,4,-8.638,1,0.0399,0.142,0.167,0.104,0.665,80.011
spotify:track:6vH82EO79HolBobpt6eMS9,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,Lorde,163tK9Wjr9P9DmM0AVK7lm,2d1qh5shChct7T93JEQ5Oa,The Hunger Games: Catching Fire (Original Motion Picture Soundtrack / Deluxe Version),155586,False,0,0.389,0.567,4,-9.29,0,0.134,0.62,0.000204,0.108,0.0523,110.929
spotify:track:2CMvjYFO1xZTDP9fVp57lL,Colors,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,249499,False,0,0.524,0.821,1,-4.8,1,0.0552,0.0668,0.0,0.0805,0.594,100.018
spotify:track:4YhYKF2mGEFE7zAW4t6nu0,Castle,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,277623,False,0,0.625,0.574,7,-7.455,0,0.0357,0.25,0.0,0.0934,0.129,129.984
spotify:track:1mvG08DsR1htTYhnb9FTHC,Hold Me Down,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,204785,False,0,0.672,0.744,1,-4.512,0,0.0711,0.224,0.0,0.117,0.542,145.893
spotify:track:72bPh1azOMph58jIBKgAze,Drive,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,258764,False,0,0.512,0.587,9,-8.465,0,0.0557,0.248,0.000212,0.146,0.306,113.946
spotify:track:28VbwETz6dStSkWxd1aoGH,Roman Holiday,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,201549,False,0,0.564,0.839,5,-4.428,1,0.0346,0.026,2.34e-05,0.103,0.718,149.049
spotify:track:2o7oNngnwVr4uixaiIeKCi,Coming Down,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,223299,False,0,0.635,0.762,6,-6.157,0,0.17,0.447,0.00119,0.368,0.509,88.978
spotify:track:75m6TiBrJuTTCFRsJE1c7q,Haunting,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,260797,False,0,0.561,0.695,9,-5.671,0,0.0364,0.0185,0.000376,0.199,0.318,90.02
spotify:track:7mGOM1MIyelw7aCBYD1I4V,Control,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,214761,False,0,0.552,0.688,4,-5.57,0,0.034,0.393,0.0,0.251,0.245,119.855
spotify:track:2D6j8k31BiqbzZA21j8aHM,Ghost,Halsey,26VFTg2z8YR0cCuwLzESi2,1S8SsGOgdv7cNV4VRZSYWB,BADLANDS,153656,False,0,0.551,0.619,0,-8.05,1,0.181,0.0521,0.000853,0.156,0.169,95.073
spotify:track:0hlICtdXPjXQ2SHHBmSJOA,Strange Love,Halsey,26VFTg2z8YR0cCuwLzESi2,1kxDY7IJjRHX3dpQTvFUmS,BADLANDS (Deluxe),247282,True,0,0.602,0.851,11,-4.748,1,0.0473,0.00232,0.000345,0.155,0.589,89.995
spotify:track:3zE7ATRpfliDluoedEUSQr,Gasoline,Halsey,26VFTg2z8YR0cCuwLzESi2,1kxDY7IJjRHX3dpQTvFUmS,BADLANDS (Deluxe),199593,True,0,0.732,0.605,10,-7.307,0,0.0401,0.201,0.0,0.129,0.26,120.013
spotify:track:1IlChzvsOEOGy8va38hPbG,I Walk The Line,Halsey,26VFTg2z8YR0cCuwLzESi2,1kxDY7IJjRHX3dpQTvFUmS,BADLANDS (Deluxe),165213,False,0,0.539,0.628,9,-6.142,0,0.0392,0.0569,0.0,0.31,0.189,120.061
spotify:track:2MNWXrdDqfgqYIwExhv1fB,Stjernesludd,Dumdum Boys,4Eqk6wvSaia7pwOzPaqEQv,7t3bT1Yx6foDmueq8tMRMO,Stjernesludd,294000,False,0,0.465,0.545,1,-8.358,1,0.0303,0.0444,1.49e-05,0.18,0.347,143.576
