uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0yOejql4hrkoB3VYqpvtnW,Paint Yourself,White Denim,0RdRumkn2UydUjqytNJ2Cp,4O0EdwPJSNHeOgYO5csvPf,Fits (Expanded Version),205040,False,0,0.376,0.912,1,-6.01,0,0.0664,0.263,0.000116,0.261,0.832,98.111
spotify:track:6nmVeODcBpsGKx5RPv003D,Feel Again,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,7qMPBaAnW5yQcTbqa4jwJU,Feel Again,185613,False,0,0.474,0.818,7,-7.513,0,0.0541,0.0243,3.56e-06,0.105,0.353,139.933
spotify:track:3GU3cgve2Tzbrxmjs121uE,Rainy Monday,Shiny Toy Guns,6UocZe4AprSYBvmn3J0oqY,7EJf2RoD8f2Tm7hzpwK4bQ,We Are Pilots,239800,False,36,0.414,0.784,0,-4.321,1,0.0353,0.00222,0.0,0.353,0.361,134.013
spotify:track:4AIYKuKYHRsBKWuvpmBt51,You Are The One,Shiny Toy Guns,6UocZe4AprSYBvmn3J0oqY,7EJf2RoD8f2Tm7hzpwK4bQ,We Are Pilots,270893,False,44,0.408,0.874,9,-2.996,0,0.0408,8.35e-05,0.0,0.417,0.182,141.978
spotify:track:0gbLfFlEyVHiKzlZIb0gce,How Far We've Come,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,0oFlNGmGpsFvvhBgnNPirh,Exile on Mainstream,212253,False,61,0.566,0.906,0,-5.092,1,0.0642,0.00452,0.0,0.21,0.787,83.0
spotify:track:7p1PhtGLjq0ISncRXBHqXY,Here Is Gone,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0UccZZgelTAbbk3OSPZymO,Greatest Hits Volume One - The Singles,238333,False,43,0.351,0.74,1,-3.432,1,0.0318,0.000502,0.00144,0.107,0.218,102.124
spotify:track:4EwNG7uCvLEm5a6KgerCHf,Maps,Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,23YpPKzhIwTKxe3xnc1dbz,Fever To Tell (Explicit Version),219760,False,0,0.532,0.925,7,-5.964,1,0.074,0.0013,0.306,0.508,0.171,119.776
spotify:track:0eG5CqXwJpa5MBjYyg1lRm,Slide,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0UccZZgelTAbbk3OSPZymO,Greatest Hits Volume One - The Singles,213200,False,53,0.371,0.845,8,-4.199,1,0.0399,0.00753,0.0,0.0556,0.471,112.198
spotify:track:5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,7rq2iwU4TVxeZJbR4Gb2ht,Sugar Ray,217853,False,58,0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.383,0.933,99.945
spotify:track:6uNP8aOZphmhsYlOwRhNh1,Somewhere Only We Know,Keane,53A0W3U0s8diEn9RhXQhVz,4PD9RC7CU9xi7GIdzXoM9g,Somewhere Only We Know,238786,False,46,0.457,0.644,9,-5.317,1,0.0253,0.0794,1.1e-06,0.0796,0.381,172.232
spotify:track:3WpvCDpHLRGvD8i43GeuwW,Take Us Back,Alela Diane,2QIHd0B2VIKlmLyoq4lUr7,6RM6LbzY9Dgad363lxZY1y,To Be Still,285240,False,0,0.42,0.182,7,-11.272,1,0.0319,0.946,0.000444,0.108,0.35,156.451
spotify:track:6c8QH9FMFKj0ZgNeiyOx4v,Over My Head (Cable Car),The Fray,0zOcE3mg9nS6l3yxt1Y0bK,0NgiEbNqjo4ZqnSuMApXHz,Over My Head (Cable Car),236373,False,51,0.591,0.699,8,-5.221,1,0.0449,0.0204,0.0,0.0614,0.733,116.029
spotify:track:0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,2tlTBLz2w52rpGCLBGyGw6,Minutes to Midnight,290360,False,67,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007
