uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:6xrjiQlZMCDp2sDJhW2v6e,One Thing,Peter and Kerry,1rF521dtu6ReJEyMureStC,75mOIzgjMsFLN5hyQlpsy8,Late Night Tales: Bonobo,210997,False,43,0.288,0.504,4,-5.181,0,0.0337,0.0867,0.0,0.271,0.268,131.051
spotify:track:1nVtl2nRkhNytTxp9NxQA4,V.22,Llojd,04Axa6ilD95HIZIx5zUg6W,1E98agoHcvttXlOoq1V707,Skisser II,276324,False,30,0.813,0.502,5,-8.892,1,0.0327,0.256,0.548,0.105,0.663,119.02
spotify:track:1PxYBwSk5iZkp43hR5v6yu,Everybody Loves You,SOAK,4PLsMEk2DCRVlVL2a9aZAv,4Lvf5GlhttOjIpy8taWLeV,Everybody Loves You,199778,True,0,0.37,0.785,1,-3.599,1,0.0335,0.352,0.000137,0.22,0.393,155.876
spotify:track:40ogYHQCVmrUJ2jCiM2odT,I Follow Rivers - The Magician Remix,Lykke Li,6oBm8HB0yfrIc9IHbxs6in,7dyC777wMpBJHaX1VXArd0,I Follow Rivers (Remixes),281106,False,51,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019
spotify:track:3DsDDXmMtucnf7Etgr0n7x,I Follow Rivers,Lykke Li,6oBm8HB0yfrIc9IHbxs6in,0KJBXTa4Mwz0zDO2kQ0FD8,Wounded Rhymes (The Lost Sessions),228466,False,44,0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262
spotify:track:5sqHj02NSEs25s3eAcxwjn,La meg være i fred,Kjartan Lauritzen,0TW5M8RYADmgeCP1q523hf,7I7CopKKd2ZhkBVXcr8fR1,La meg være i fred,222726,False,24,0.821,0.68,7,-7.88,0,0.0841,0.0104,3.48e-06,0.186,0.825,108.076
spotify:track:4vgXDV9qcqnwMQkdyGLSpL,Where Angels Fear To Tread,Disclosure,6nS5roXSAGhTGr34W6n7Et,0t37MK4qYK7lp7yZaMBYe0,Where Angels Fear To Tread,225906,False,0,0.679,0.735,2,-6.218,0,0.136,0.23,0.602,0.148,0.603,107.998
spotify:track:7nRmfGNhHKEEu5o8yFXLXt,Magnets,Disclosure,6nS5roXSAGhTGr34W6n7Et,08ipn1MH7xqgoqhUbtvCTy,Caracal (Deluxe),199245,False,65,0.704,0.628,10,-7.882,0,0.162,0.0626,1.49e-06,0.103,0.654,92.005
spotify:track:5Uo9WbsdsyVC4frla0k8i8,I Go On,SOULS,2mkSfdbk3EkKfh45pd2CWH,5E3Y3meorIqauOwnEcKqt8,Release,170320,False,14,0.551,0.811,4,-4.592,0,0.0347,0.0047,0.0177,0.0854,0.24,140.041
spotify:track:4xElFxaseAKranmgwW8fO8,Down On Me,SOULS,2mkSfdbk3EkKfh45pd2CWH,5E3Y3meorIqauOwnEcKqt8,Release,275653,False,8,0.242,0.321,0,-15.846,0,0.0385,0.586,0.204,0.157,0.0979,124.53
spotify:track:4QkENcBcJnjofXeSVnu4vq,Fragments of Self,Max Cooper,0WSSKmoRbxqLf3MnXInQ2J,6tlah0hYYwXvOzS6dzavtm,Fragmented Self,315306,False,26,0.69,0.422,2,-11.685,1,0.0507,0.473,0.63,0.0729,0.0394,117.98
spotify:track:512FKDQnlMSUATVWAoW6f4,The Dreamer,The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa,5iX4hvypjYfmcRJiJDXXgy,Sometimes The Blues Is Just A Passing Bird,245866,False,0,0.422,0.239,0,-9.306,1,0.0353,0.727,4.33e-05,0.114,0.381,170.281
spotify:track:1zUbVMC5kGznDqGDZq1MQa,This Is Us Colliding,Talos,5pdzKTGQAcRcxDOfN4mXSc,1pqc3zsAzsQ6tGggwelI7U,This Is Us Colliding,234400,False,30,0.401,0.462,9,-8.231,1,0.0355,0.294,0.000109,0.113,0.142,120.592
spotify:track:0fSYUuObl84Z2qiowZHvYe,Løkkeskrift,Mørk,1TtOsBaMEnyXa42VClweDJ,1lx9rT3ExbB4xt4PhLWbOu,Meantime Lifetime,480440,False,0,0.593,0.421,7,-11.452,0,0.0314,0.351,0.923,0.0969,0.266,94.981
spotify:track:7sKhiUAsdwtcTcJggB1q2Y,In Vain,Sigrid,4TrraAsitQKl821DQY42cZ,4OaTrPkuAYkelxCnm92njS,Sucker Punch,247962,True,39,0.624,0.365,7,-7.78,1,0.0395,0.369,0.0,0.357,0.359,76.764
spotify:track:6o9ClirEc663Ut4rByoQq7,Business Dinners,Sigrid,4TrraAsitQKl821DQY42cZ,5bTeIBUuF3zExCunn1ib9x,Sucker Punch,168056,False,18,0.645,0.544,8,-4.826,1,0.0724,0.439,0.0,0.21,0.412,134.342
spotify:track:0FoSiffuAmaJ3VyPaebY6I,Midnight City - Eric Prydz Private Remix,M83,63MQldklfxkjYDoUE4Tppz,7lOidIGDpO6imOl4zDGQ9p,Midnight City (Eric Prydz Private Remix),361740,False,52,0.541,0.854,11,-7.54,0,0.0599,0.00145,0.695,0.129,0.351,125.021
spotify:track:6ulon8Un1tOwzQbAJGZYvi,Astronomia,Tony Igy,2jpQ0ywffgVHhZFQNWaWYW,6K64txHxOiAOPbNscqK6gH,Astronomia,201486,False,43,0.817,0.759,2,-5.327,1,0.267,0.21,0.000349,0.241,0.641,126.081
spotify:track:1JBqLoGfH1LnGTE0wzAatU,Hatrið mun sigra,Hatari,3yX8kCojnUAJJ1eWGZT38j,0DqSIjbsBxTtsZqibNWdDk,Söngvakeppnin 2019,178920,False,0,0.569,0.672,4,-9.721,0,0.0756,0.000804,1.46e-05,0.0902,0.483,109.925
spotify:track:0BEiDA0JOycXaDI5ynEWgz,Hungry Like The Wolf / Rio (Glee Cast Version),Glee Cast,0SCbttzoZTnLFebDYmAWCm,082BH67sSIDefLxUp8GgNm,"Glee: The Music, The Complete Season Three",183386,False,38,0.606,0.815,6,-4.773,0,0.045,0.00136,0.0,0.378,0.57,133.995
spotify:track:15E2P2ToSLNnZvcOEQra6a,Hold You Now (feat. Danielle Haim),Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,1A3nVEWRJ8yvlPzawHI1pQ,Father of the Bride,153786,False,42,0.284,0.457,0,-9.239,1,0.0382,0.0817,0.0,0.413,0.293,86.88
spotify:track:39exKIvycQDgs4T6uXdyu0,Harmony Hall,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,1A3nVEWRJ8yvlPzawHI1pQ,Father of the Bride,308733,False,62,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008
spotify:track:4dRqYKhLVujxiBXcq50YzG,This Life,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,1A3nVEWRJ8yvlPzawHI1pQ,Father of the Bride,268600,False,62,0.62,0.712,9,-6.434,1,0.1,0.228,3.39e-06,0.0561,0.83,170.234
