uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:3EDS89HeAhHiZKlljciK0a,Push The Button,Sugababes,7rZNSLWMjTbwdLNskFbzFf,52w9BX6HJvNzY8qQXtFBq8,Taller In More Ways,218093,False,65,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016
spotify:track:7atIHMnLUJ5ikdnosz1GwU,Barbie Girl,Aqua,6kBjAFKyd0he7LiA5GQ3Gz,2fMLZjqCrVeAknRbcPKwGz,Aquarium,197906,False,0,0.81,0.956,1,-5.753,0,0.0367,0.0167,0.281,0.35,0.961,129.996
spotify:track:2biWKOdQ3jXHJPTzk0ZMZD,Doctor Jones - Original Version,Aqua,6kBjAFKyd0he7LiA5GQ3Gz,2fMLZjqCrVeAknRbcPKwGz,Aquarium,203200,False,0,0.702,0.922,0,-6.479,0,0.0568,0.158,0.000113,0.047,0.469,139.959
spotify:track:3s3DWOPtKQSgJVDRKu85Tt,Love Generation - Radio Edit,Bob Sinclar,5YFS41yoX0YuFY39fq21oN,7sImJdd7WylHtF8yCjIvzu,La Saga Des Hits,207613,False,52,0.715,0.812,1,-5.758,1,0.062,0.175,0.000134,0.044,0.554,128.04
spotify:track:7cNIWRIbZNE22hpfr5XLK5,I Will Survive,Gloria Gaynor,6V6WCgi7waF55bJmylC4H5,1SB1HPwV43rskBzuYSTE87,The Collection,479026,False,0,0.785,0.671,9,-12.399,0,0.0427,0.0082,0.0333,0.305,0.809,116.386
spotify:track:2s0ouHqJebHfiQ6C1GUFJd,Milkshake - Radio Mix,Kelis,0IF46mUS8NXjgHabxk2MCM,5YXBnZzECnOFgssE5q43go,Tasty,182626,False,57,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997
spotify:track:1fn6EFBBNiDVhL3DxDDJTD,Bring It All Back,S Club 7,1kM5rgJvkiDMOoKX56H6pX,6QanSklvTjKC0M7CTQb3t6,S Club,213600,False,0,0.675,0.895,4,-4.904,1,0.0484,0.319,0.0,0.369,0.824,108.093
spotify:track:5scYRL0E9uVSzl4WHQIrfo,Gasolina,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,6FbS8BqCL3IdOeT1xuuUfp,Total Reggaeton,193693,False,0,0.858,0.795,0,-6.51,1,0.0566,0.346,1.85e-06,0.068,0.747,96.014
spotify:track:3Uh8gddaHL2t6Ax5v40mY6,Ring meg,Gabrielle,4OovmAu23KrDlDQI2UbneL,0AM6Hqmw5q9XfLrCWC3vKh,Mildt sagt,191786,False,0,0.803,0.694,9,-5.349,1,0.0442,0.0551,1.81e-05,0.0874,0.411,98.016
spotify:track:63rbP24OzfaQCJjsHWZXnY,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,5aprcHwM1KJhaY9Kbxkfkn,Nothing but the Beat 2.0,210093,True,67,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873
spotify:track:61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp,1ggrUrAPlcvhYrybrhoJ1X,Disc-Overy,219560,True,54,0.644,0.945,7,-3.534,1,0.0717,0.0587,0.0,0.184,0.573,91.017
spotify:track:0tBRo4P60DgKmg4jt48upm,Bumpy Ride,Mohombi,37GUqxafAvAKGMZbXCUnmr,2i1sUf4TQEx2aR8a3jF68V,Bumpy Ride,224401,False,0,0.709,0.854,0,-4.447,0,0.0399,0.047,0.0,0.0724,0.826,105.074
spotify:track:7tpr3cT3T4SOantp92eTDV,Next To You (feat. Justin Bieber),Chris Brown,7bXgB6jMjp9ATFy66eO08Z,4Y0fafStNYB3LWQS6aa7H5,F.A.M.E. (Deluxe Version),265813,False,0,0.67,0.676,8,-4.725,1,0.037,0.0201,0.0,0.11,0.349,114.974
