uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,3usnShwygMXVZB4IV5dwnU,Out of the Blue,303373,False,80,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765
spotify:track:6yBbmHFTxihIDFAerzDMGi,Hold On Tight,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,4k1GJg2poyo6hwWLqJn9C2,Time,186600,False,60,0.439,0.794,7,-11.792,1,0.0633,0.159,1.69e-06,0.434,0.748,145.056
spotify:track:4v6koasIv1ksU2P9iWqfRV,Crocodile Rock,Elton John,3PhoLpVuITZKcymswpck5b,6MeZQmdd5TO3vdtyFCFNBe,Don't Shoot Me I'm Only The Piano Player (Remastered),235440,False,0,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91
spotify:track:0JgMHia55MBfhfqZIRi3kF,Pump It Up,Elvis Costello & The Attractions,4qmHkMxr6pTWh5Zo74odpH,0mUFefHSr0Ovi9vNcUGppt,This Year's Model,196680,False,0,0.644,0.814,11,-6.036,1,0.0385,0.00933,0.000617,0.107,0.965,138.999
spotify:track:44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,7xe8VI48TxUpU1IIo0RfGi,Blue Hawaii,182360,False,81,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307
spotify:track:1Z8UY6A88PkXDGWp80Uab1,Loving Arms,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,7mxsNoS5WUrhkW5gPYLFHo,Elvis Forever: The Best of Elvis Presley,169493,False,0,0.299,0.386,4,-12.162,1,0.046,0.47,0.000116,0.436,0.328,145.714
spotify:track:1a3xfVZyJnlKn4t65ccBbp,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,7dGJo4pcD2V6oG8kP0tJRR,3eFDUa0q5bS0bYMp9LGJLk,Curtain Call: The Hits,321213,False,63,0.703,0.746,2,-4.718,1,0.257,0.00535,1.8e-05,0.357,0.0655,171.387
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,7dGJo4pcD2V6oG8kP0tJRR,2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,290320,True,90,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238
spotify:track:3UmaczJpikHgJFyBTAJVoz,Stan,Eminem,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,The Marshall Mathers LP,404106,True,86,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063
spotify:track:0o7aA8TNb6zHreGzcDsSU1,Here's to you (feat. Joan Baez),Ennio Morricone,1nIUhcKHnK6iyumRyoV68C,5Kh97XNvwMEk6hl4ZrOtKK,Sacco e Vanzetti (Original Motion Picture Soundtrack) [Remastered],188826,False,55,0.434,0.576,0,-6.407,1,0.0361,0.63,0.0,0.164,0.447,112.661
spotify:track:6o0OseN0OhIpB0FPm7h8Qu,Stranger Aeons,Entombed,2pnezMcaiTHfGmgmGQjLsB,3pf4SbiDWuAWYBLmvQWN9T,Clandestine (Full Dynamic Range Edition),206666,False,23,0.315,0.934,1,-9.302,1,0.107,1.79e-06,0.872,0.339,0.286,84.162
spotify:track:7mfvOqsvzZaUl7sfbcNk4E,Ameno,ERA,4D0CepDROoLM09ht1sM5cu,5rHf6zD4ct5IkzoQL4S8p6,Era I 2002,235226,False,63,0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804
