uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),425653,False,75,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207
spotify:track:497Fkp3gRiGrRMoqBTDudr,California - Tchad Blake Mix,Phantom Planet,0LsTFjEB1IIrh7IlTxs1GY,4SvTjA2cwASS1cWzEIG0WD,The Guest (Expanded Edition),193933,False,65,0.4,0.805,4,-7.305,1,0.0407,0.0387,5.4e-05,0.109,0.324,158.459
spotify:track:4oGTdOClZUxcM2H3UmXlwL,Ironic,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,09AwlP99cHfKVNKv4FC8VW,Jagged Little Pill,225933,False,56,0.495,0.595,11,-7.57,1,0.0443,0.246,0.0,0.236,0.392,85.341
spotify:track:6Hmj7SrLRbreLVfVS7mV1S,Wake Up,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,6ZB8qaR9JNuS0Q0bG1nbcH,Funeral,335333,False,64,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361
spotify:track:0Jg602cHeMCnPez9baacIe,Cotton Eye Joe,Rednex,22Zqu1yyebVnbve8FxbJ2g,3MLXp4rTGt1USufyODvXuz,Sex & Violins,193826,False,60,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994
spotify:track:4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,Bobby Day,4SLfKHcufUqU46DiTAHIsj,4T6nhb9QQpGzLiWkC6bG7y,Rockin' Robin,160080,False,62,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992
spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,0EmeFodog0BfCgMzAIvKQp,3pzQF7YgU1f66pBayA8uHv,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),202626,False,73,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988
spotify:track:150zGw0P2EJccYJKnFIler,Drop The Game,Flume,6nxWCVXbOlEVRexSbLsTer,7F5hqnskEDvuCDLoW5HIbJ,Lockjaw,221894,False,0,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957
spotify:track:0rKlNsNmGGKGXo6tDgkHEn,It Comes Back To You,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,6ecx4OFG0nlUMqAi9OXQER,Smoke + Mirrors (Deluxe),217400,False,46,0.634,0.749,0,-7.895,1,0.029,0.0789,0.0166,0.0698,0.49,100.002
spotify:track:2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,2r69WsAMyjbgLf8c4woaUr,My Type EP,204811,False,69,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001
spotify:track:40WXqoyOLAAugGmJWZU1FY,All The Time,Bahamas,4C50EbCS11M0VbGyH3OfLt,5UXWs03dk4KTJioTAqQKWv,Bahamas is Afie,234973,False,0,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458
spotify:track:0TGTE9TEh9qzuFwmtRNICn,River,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,3mN4QrBX6pOg0LcdhzT5Bi,Bishop Briggs,214280,False,56,0.726,0.484,2,-6.707,0,0.0477,0.274,2.44e-06,0.0874,0.561,62.493
spotify:track:7o1vBD9fY7zhdcwUvUvl2w,Zombies (Big Wild Remix),Bro Safari,6d9SnuHI2bRer7c76d8sLq,4rAO8GIGRIPEGua4Xsst8U,Animal (Deluxe Edition),244870,False,14,0.611,0.895,5,-3.315,0,0.0826,0.0288,0.0153,0.27,0.51,150.008
spotify:track:4tPrsy2AujIOUxYd6ITOIz,I Just Wanna,Big Wild,0PxzGnCYBpSuaI49OR94cA,2SUMi7VpXfC2umo7mbVQ4m,I Just Wanna,183243,False,0,0.608,0.852,4,-6.885,1,0.0419,0.0021,0.505,0.369,0.64,148.004
spotify:track:29RuDIip0ewe8hfnCItSC2,The Scientist,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,1mpCVicVx2roKL7Bq2i6Vz,Blow the Roof,292551,False,36,0.631,0.797,10,-5.383,0,0.0366,0.0058,0.00184,0.104,0.404,144.975
spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,4sTQVOfp9vEMCemLw50sbu,4QcXq4vTVN7dFb7bZa9jG2,Pharmacy,227073,False,75,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
spotify:track:5Ce9z7GqSknXccyppRxNLY,Thief,Ookay,1HQGhla3VNj1dBmKTtVT2t,1TEDJMksfymmVbEpa3pG26,Thief,239711,False,57,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925
spotify:track:5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,3cSzKBfylctgJwqorcNEo2,Mind Over Matter,244693,False,71,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914
spotify:track:7LhLS1B6KSwg3ODV2gUAlO,Animals,Coast Modern,4wYk01oPJNfaEssVFL46oQ,1KN49WdAjNQesL9OgAIjAw,Animals,214266,False,0,0.597,0.924,9,-4.076,1,0.0432,0.00208,7.84e-05,0.15,0.881,121.034
spotify:track:45iMRHmfLZu3yjdZ8P5e3t,Weak,AJR,6s22t5Y3prQHyaHWUN1R1C,2v3AsVBhQVfsxd2RmFg5WG,What Everyone's Thinking,202193,False,0,0.672,0.642,5,-4.552,1,0.0461,0.127,0.0,0.137,0.656,123.984
spotify:track:56lBX2WHqfGuoeZxZvUnVj,Thunder,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0VvK3TRKSJTk2FR4bzCV1w,Thunder,187761,False,0,0.601,0.834,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.879
spotify:track:05KfyCEE6otdlT1pp2VIjP,Believer,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,3d74p8E8jFhgKogypxpZAd,Believer,203782,False,0,0.772,0.775,10,-4.388,0,0.112,0.0417,0.0,0.226,0.748,124.978
spotify:track:3uEu7hcvgrSOrgnMxzqugh,Pure Grinding,Avicii,1vCWHaC5f2uS3yhpwWbIA6,7dqftJ3kas6D0VAdmt3k3V,Stories,171960,False,55,0.712,0.743,2,-3.462,1,0.0627,0.0852,4.16e-06,0.106,0.361,104.008
spotify:track:2626zH1Lfa6iLaEw50EsQx,Eagles,Canon,1dIjbaW9JTTQQ7ufrQnGsq,3nNDtwqMPJxy9ouJg5NXsJ,"Loose Canon, Vol. 3",289714,False,0,0.676,0.659,11,-7.298,1,0.204,0.0512,0.0,0.28,0.218,140.139
spotify:track:31t0ATifZW5CW3XP2QUsUW,All Night,The Vamps,7gAppWoH7pcYmphCVTXkzs,3Q1EgrbiySPpkFBA9pChG3,All Night,197793,False,0,0.564,0.768,8,-6.431,1,0.0342,0.00262,0.0,0.324,0.362,144.971
spotify:track:6yhzjotdCJl9QTfC9unFAr,God Speed,GAWVI,0oPd8f0W82Tgrazx2PYNab,5LseNMUhvfIHxvzmlU6eVg,God Speed,177219,False,0,0.78,0.714,2,-7.116,1,0.22,0.00349,4.4e-05,0.151,0.53,150.044
spotify:track:1ZVAuMe5cYtRWpoLE6qnLW,Walk with Me (feat. Novel),Lecrae,1CFCsEqKrCyvAFKOATQHiW,0XpfWZlNhMsQ4xR6O0wegr,Gravity,195200,False,0,0.634,0.861,1,-5.206,1,0.261,0.117,0.0,0.294,0.562,80.011
spotify:track:6JSMJEk47RAi8cxU0OlfFt,I'm Turnt,Lecrae,1CFCsEqKrCyvAFKOATQHiW,3fVWkfKsHbdwqSDCarCear,Church Clothes Vol. 2,147864,False,0,0.862,0.726,5,-4.476,0,0.0783,0.0386,0.0,0.161,0.219,98.515
spotify:track:3AT8futZLFNDltA6jZAPk4,No Regrets (feat. Suzy Rock),Lecrae,1CFCsEqKrCyvAFKOATQHiW,00yJS8CKTGXLksBFBmPNwW,Church Clothes,218693,False,0,0.436,0.713,11,-4.284,0,0.0998,0.0525,0.0,0.087,0.411,146.065
spotify:track:7tmn5vxGo2lYaDwZm9jwtk,All I Need Is You,Lecrae,1CFCsEqKrCyvAFKOATQHiW,0oSLVsHgdVR9tLY83M5B0o,Anomaly,224563,False,0,0.696,0.558,11,-7.498,0,0.115,0.0448,0.0,0.241,0.588,78.532
spotify:track:4Vyt1hSjEqJtAZ9lTg6bH6,Wish,Lecrae,1CFCsEqKrCyvAFKOATQHiW,0oSLVsHgdVR9tLY83M5B0o,Anomaly,225075,False,0,0.693,0.751,5,-5.657,0,0.205,0.173,0.0,0.262,0.194,137.046
spotify:track:1B3wni0sggmsNEj9ElSNBv,Say I Won't,Lecrae,1CFCsEqKrCyvAFKOATQHiW,0oSLVsHgdVR9tLY83M5B0o,Anomaly,215916,False,0,0.813,0.683,2,-8.518,1,0.24,0.0125,0.0,0.068,0.742,127.993
spotify:track:4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,1j0apvEvaWbTmlZpKsfr2D,Lasers,239613,True,71,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067
spotify:track:2BRQG9r6i050RQPx3RgCZ3,Uppers,Stooki Sound,6ky7h0ow6NQgAnsoN2AB7h,7pcVz4KPCejA86B7Z3pYKl,Uppers: The Remixes,217538,False,0,0.787,0.782,8,-8.936,0,0.44,0.00842,0.911,0.117,0.503,129.979
spotify:track:5xhQChGGhKLWqBqX4XhtYE,Sail,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,6dMfMvS3hyk3ZCl4yljEDD,Megalithic Symphony Deluxe,259102,False,1,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038
spotify:track:1RmTAoVVobOM7DYD0818UA,Too Cold,Trip Lee,12H1Dmi64fAmmARrsyVFzy,3s0zajpkwQuAa6XrXEKIZ6,The Waiting Room,200000,False,0,0.838,0.568,11,-8.918,0,0.288,0.231,0.0,0.0839,0.393,126.997
spotify:track:6L3VWDPDTQkQFkqvmpAUMU,Something to Believe In,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,3PYk8e7eo2t5CA1Y3AvhaG,Home of the Strange,228466,False,56,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021
spotify:track:31CgjKFR1pzFO5Im365rXB,I Am,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,6yGp5e6Puhx155c8dQ8e6P,Run,274322,False,46,0.573,0.746,4,-4.921,1,0.0286,0.171,0.000187,0.276,0.271,130.004
spotify:track:6r7FXNO57mlZCBY6PXcZZT,Five Hours,Deorro,6VD4UEUPvtsemqD3mmTqCR,3hM67HrtJ55aUC5TGt66Za,Five Hours,326887,False,61,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907
spotify:track:1lgN0A2Vki2FTON5PYq42m,Warriors,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,6ecx4OFG0nlUMqAi9OXQER,Smoke + Mirrors (Deluxe),170066,False,70,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068
spotify:track:60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),Chance the Rapper,1anyVhU62p31KFi8MEzkbf,71QyofYesSsRMwFOTafnhB,Coloring Book,141542,True,65,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921
