uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:5FVuERsYqtKKAaWe62NBnv,Mean to Me,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,7weU5IWFfeueNG5V68CTTT,Bring You Back,228906,False,54,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994
spotify:track:3Qe097eJNp9MfpT2PieEw0,Don't Ya,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,7weU5IWFfeueNG5V68CTTT,Bring You Back,181209,False,60,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004
spotify:track:2WQAknZHrJAEQOFXe0F44P,Austin,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,4BRHk20nhD24APuvO9PvC8,Blake Shelton,230333,False,64,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914
spotify:track:2313CuFLSlmfUvV6HH1Adq,When She Gets Close To Me,Billy Currington,1By9QBFnjZAoI83BZppHlt,5J7Xu7Rxt49hLLQuEvSefG,Billy Currington,215066,False,0,0.579,0.695,8,-5.605,1,0.0276,0.159,0.0,0.0691,0.522,85.435
spotify:track:1MDogqDrStFSO9cdUTUFem,Doin' What She Likes,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,6MzrSTAQdDR92tHLLAhYp0,Based on a True Story... (Deluxe Edition),222613,False,51,0.581,0.767,10,-6.28,1,0.0406,0.157,0.0,0.278,0.832,152.011
spotify:track:2yWtLaPCOUDyi7f1lOXCn5,Anywhere With You,Jake Owen,1n2pb9Tsfe4SwAjmUac6YT,4GeJssW5iLOSLOIXhLfOUJ,Barefoot Blue Jean Night,209586,False,58,0.475,0.936,5,-2.545,1,0.0413,0.0418,0.0,0.0873,0.598,151.988
spotify:track:5H4YGepZNnPhnOHA9vZSEP,Whole Lot in Love,Austin Burke,5jfImMkUYyViFJrhdfYt1c,2Hrdl4mDARX0AaR5sRjxgZ,Austin Burke,166786,False,23,0.791,0.715,7,-5.809,1,0.0377,0.353,0.0,0.115,0.593,112.027
spotify:track:1TanmIWbaUj5NVwJ3k4XPd,Write This Down,George Strait,5vngPClqofybhPERIqQMYd,2Kudx2lMsMx3svYdb2xe2F,Always Never The Same,219600,False,68,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867
spotify:track:6XD3HMATLswheYevIfKkSi,All Over The Road,Easton Corbin,070kGpqtESdDsLb3gdMIyx,48vOVvwuTXRNdiaW8NpAJ3,All Over The Road,163066,False,66,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851
spotify:track:15fZHvjZXoAILTvmt4EXIk,Who Are You When I'm Not Looking,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,53HFgqXcbW6sXkFpReTDtm,All About Tonight,187733,False,53,0.412,0.457,4,-9.142,1,0.0288,0.409,0.0187,0.0978,0.202,74.824
spotify:track:6WCqjXvMxAN2yP4dzeoyhF,Baby Be My Love Song,Easton Corbin,070kGpqtESdDsLb3gdMIyx,4ac8fv4VYxKSLoSz1L8SjO,About To Get Real,199746,False,53,0.488,0.713,0,-6.148,1,0.0472,0.0569,0.0,0.305,0.483,167.973
spotify:track:26bU3evxcKShxn6YB87PL7,My Front Porch Looking In,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,4tzYoYPf7OebsTIi7AFW6H,16 Biggest Hits,223933,False,0,0.552,0.808,5,-5.569,1,0.0444,0.0381,0.0,0.312,0.463,102.87
spotify:track:6NMNgWgEAzde5M8U3lc6FN,Fake Love,Drake,3TVXtAsR1Inumwj472S9r4,1YxmW7DO2dM05gwMKTbr7l,Fake Love,207813,True,0,0.924,0.543,9,-7.474,0,0.298,0.182,0.0,0.103,0.736,133.907
spotify:track:1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,4PWBTB6NYSKQwfo79I3prg,Rodeo (Expanded Edition),262693,True,74,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05
spotify:track:2mdxJLJHzFmiiYdTZ8JcyH,I Fall Apart,Post Malone,246dkjvS1zLTtiykXe5h60,7J0uECwRkAFLiZljgYFq1w,Stoney,223346,True,0,0.565,0.55,8,-5.357,0,0.0397,0.0782,0.0,0.196,0.302,143.927
spotify:track:0YQqCbb5UqFm4H2G4J2xCI,The World's Greatest - Radio Edit,R. Kelly,2mxe0TnaNL039ysAj51xPQ,5ruZPk2RxBoRzzwYswpXXs,The Essential R. Kelly,234733,False,36,0.661,0.544,11,-7.034,0,0.0292,0.368,0.0,0.0739,0.76,96.192
spotify:track:0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,0c173mlxpT3dSFRgMO8XPh,0XAIjjN5qxViVS0Y5fYkar,I Decided.,222360,True,71,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502
spotify:track:0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,5GlPAy2PRJW06GVFhKwGTl,Evolve,204346,False,0,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982
spotify:track:4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,6XO9dbsH9zhuQgFGH0hUrb,The Heist,235613,True,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992
spotify:track:09IStsImFySgyp0pIQdqAc,The Middle,Zedd,2qxJFvFYMEDqd7ui6kSAcq,7nEiwcUSwycvC77kZ9ub7c,The Middle,184732,False,81,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01
spotify:track:7wrDRQgHlvDnimrRHfQZxt,Psycho (feat. Ty Dolla $ign),Post Malone,246dkjvS1zLTtiykXe5h60,1Val8NiAXyp2yTBiwZ53Ju,Psycho (feat. Ty Dolla $ign),220880,True,0,0.748,0.546,8,-8.134,1,0.106,0.59,0.0,0.112,0.413,140.005
spotify:track:08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,64KEffDW9EtZ1y2vBYgq8T,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,202620,True,80,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
spotify:track:1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),Justin Timberlake,31TPClRtHm23RisEBtV3X7,01l3jTY261V3CESZR4dABz,Man of the Woods,278893,False,71,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
