uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:7zgqtptZvhf8GEmdsM2vp2,...Ready For It?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0HG8fMDhvN2tH5uPHFsyZP,...Ready For It?,208198,False,0,0.615,0.779,2,-6.454,1,0.135,0.0665,0.0,0.155,0.453,160.0
spotify:track:4Vxu50qVrQcycjRyJQaZLC,Life Changes,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,4w5Jvreahp3yvLqc4vCr9I,Life Changes,190226,False,63,0.687,0.845,7,-4.37,1,0.0576,0.1,0.0,0.0452,0.809,87.972
spotify:track:6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,24K Magic,225983,False,81,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97
spotify:track:0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),170826,False,80,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943
spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),258986,False,86,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
spotify:track:0ofbQMrRDsUaVKq2mGLEAb,Havana (feat. Young Thug),Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,5chBPOVY2I0bG5V3igb5QL,Havana (feat. Young Thug),216896,False,1,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992
spotify:track:0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,213826,False,89,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
spotify:track:6C2PfemHQul77DVpnvuAIs,Gonna Fly Now,Bill Conti,272ygo5fv9cYsiCLcV0HV2,1DqgNIlDZPscRHgdCgDhZR,Rocky III: Music From The Motion Picture,170240,False,56,0.415,0.538,9,-12.71,0,0.0368,0.4,0.767,0.0674,0.449,95.121
spotify:track:3PGdPUMdUg7a3Tgr5gkfKK,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,04gDigrS5kc9YWfZHwBETP,1qvLKCq4Xh355Fq0VswCpH,Red Pill Blues (Deluxe),214265,False,0,0.776,0.62,7,-6.198,1,0.067,0.341,0.0,0.0978,0.427,100.025
spotify:track:34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),281560,False,84,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
spotify:track:3528IXKpbb7OMjdjWYlbfD,Everybody Talks,Neon Trees,0RpddSzUHfncUWNJXKOsjy,7hPNlDBLv1EW8GakiIzFnn,Picture Show (Deluxe Edition),177280,True,51,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961
spotify:track:7AEAGTc8cReDqcbPoY9gwo,We Are Never Ever Getting Back Together,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1EoDsNmgTLtmwe1BDAVxV5,Red,191880,False,61,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984
spotify:track:273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j,1989,211933,False,70,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script,3AQRLZ9PuTAozP28Skbq8V,63eaHsLLsW1e5ISNf7ISZy,#3,202533,False,70,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Maroon 5,04gDigrS5kc9YWfZHwBETP,5x7JzoE4A3DwwU6FPt8qws,Overexposed,231386,True,71,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028
spotify:track:2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI,V,235493,True,82,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076
spotify:track:0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland,0hYxQe3AK5jBPCr5MumLHD,6tRJWFLsUW4HuiXHlOSnwf,The Incredible Machine,247586,False,66,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961
