uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,2lXBCL76UL5PCPbfAqKBkz,We Were Dead Before The Ship Even Sank,246173,False,63,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938
spotify:track:7ArHv3Ry2dWHFwQ8b5BoON,No. 1 Party Anthem,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,5bU1XKYxHhEwukllT20xtk,AM,243131,False,0,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013
spotify:track:2J1t2b8xPBqZzj5znx0C7C,Your Graduation,Modern Baseball,1HxXNvsraqrsgfmju1yKk8,7Jg2tDzP6qZQHO2A37m2ab,You're Gonna Miss It All,163760,True,4,0.395,0.902,8,-5.808,0,0.176,0.001,0.0,0.327,0.632,184.737
spotify:track:1BCMfxB7baD3UuLv0KCqdS,The Weekend,Modern Baseball,1HxXNvsraqrsgfmju1yKk8,3xK27g0o3FzltPGJrA51DC,Sports,210250,False,2,0.668,0.786,8,-6.751,1,0.0418,0.0166,1.61e-06,0.326,0.63,119.067
spotify:track:7Bo0xLcXWx3pdhqwthqGaz,Chicago,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,7j8lfKDdL7vE8OAM4cA3W3,Illinois,364613,False,0,0.579,0.463,7,-9.657,1,0.0303,0.585,0.0,0.0892,0.447,124.977
spotify:track:0O2t6ZqUyXze505PIxc2mz,Up and Away,Can't Stop Won't Stop,5beNQx8Rsr5StjfjIhwS4o,5GA9HpBzAJlv3LgsCyT3ED,Up and Away,203655,False,0,0.663,0.876,10,-4.573,0,0.161,0.00719,1.2e-06,0.0958,0.715,103.976
spotify:track:41brwUwKV5PIUewsYCasHr,Scrape the Sky (feat. Fresh Big Mouf),Can't Stop Won't Stop,5beNQx8Rsr5StjfjIhwS4o,3vsn0hG8R2eJB6gvivRORH,Wildebeest,233050,False,0,0.775,0.864,10,-4.02,0,0.051,0.00021,9.06e-05,0.118,0.677,115.982
spotify:track:2DFRFqWNahKtFD112H2iEZ,Do You Realize??,The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,49LA20VMk65fQyEaIzYdvf,Yoshimi Battles the Pink Robots,213173,False,61,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964
spotify:track:0ccCwNzXvr1Yoz91vKz31Z,"Yoshimi Battles the Pink Robots, Pt. 1",The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,49LA20VMk65fQyEaIzYdvf,Yoshimi Battles the Pink Robots,287506,False,59,0.555,0.902,0,-7.918,1,0.0958,0.337,0.0,0.152,0.62,156.108
spotify:track:1KnXs4x8TBUizv4AfRCOpQ,The Crystal Lake,Grandaddy,3W4xM5XYtUp4ifYYPVKVdk,7N1yocvn7Q0qge0tbUSDAy,The Sophtware Slump (Deluxe Edition),300133,False,23,0.532,0.685,3,-6.86,1,0.0283,0.00418,0.00685,0.282,0.194,125.965
spotify:track:48psxWnIVYCPUZJKiuDiEf,The Man Who Sold The World,Nirvana,6olE6TJLqED3rqDCT0FyPh,5pbjLidJuoty9QUOy6X682,MTV Unplugged In New York,260946,False,0,0.468,0.773,1,-8.93,0,0.0942,0.432,0.000132,0.275,0.4,114.773
spotify:track:4UnbdQoTvXhiKpPCBgW8Tn,Jesus Doesn't Want Me For A Sunbeam,Nirvana,6olE6TJLqED3rqDCT0FyPh,5pbjLidJuoty9QUOy6X682,MTV Unplugged In New York,277293,False,0,0.502,0.624,8,-10.318,1,0.0679,0.0653,2.95e-06,0.263,0.316,113.091
spotify:track:03auri1kCcQxFDvU3yoD3E,Rocket Man,My Morning Jacket,43O3c6wewpzPKwVaGEEtBM,63BD016dQpI1QpPl0gVyrw,Ch. 1 The Sandworm Cometh: Early Recordings,299826,False,0,0.558,0.286,3,-9.572,1,0.0295,0.517,0.0374,0.105,0.123,120.316
spotify:track:2CRjfe8gLYosdjwT5m84KA,Wordless Chorus,My Morning Jacket,43O3c6wewpzPKwVaGEEtBM,2TpZRh7HrXYr5CzOaMHZte,Z,252760,False,0,0.824,0.377,2,-9.222,1,0.0436,0.107,0.604,0.11,0.779,116.342
spotify:track:7ip8vqINte9BPoABUwbT32,For Beginners,M. Ward,6nXSnNEdLuKTzAQozRtqiI,6VRxZUhefalxWw5i4sVmzw,Hold Time,167560,False,0,0.541,0.411,0,-11.152,1,0.0422,0.758,4.28e-06,0.217,0.256,118.962
spotify:track:51R5mPcJjOnfv9lKY1u5sW,Never Meant,American Football,5FwydyGVcsQllnM4xM6jw4,3wRBlpk5PRoixwOnLujTal,American Football,268333,False,45,0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26
spotify:track:4k2VAoUhJx7lxMscgY8USe,Begravelsespolka,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR,5E9Kg0KC7H0CWOVongiKRe,Violeta Violeta Volume III,426146,False,36,0.545,0.824,0,-7.12,1,0.0396,0.372,1.77e-05,0.108,0.319,85.922
spotify:track:2YD9vp1siKm4c1uBuCypQ9,"Aldri vodka, Violeta",Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR,5E9Kg0KC7H0CWOVongiKRe,Violeta Violeta Volume III,413253,False,35,0.304,0.437,7,-6.965,0,0.0273,0.548,5.64e-05,0.161,0.14,105.427
spotify:track:3OYPskZPKnOcHZ9fUDwmCK,Everlasting Light,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0gVxPZ2tcMgyzLxyw8k1z7,Brothers (Deluxe Edition),204626,False,0,0.775,0.579,4,-6.592,1,0.0366,0.124,0.0196,0.366,0.731,90.461
spotify:track:4nscYMFkwTDPcR0zCY30O0,Unknown Brother,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0gVxPZ2tcMgyzLxyw8k1z7,Brothers (Deluxe Edition),239613,False,0,0.503,0.555,9,-7.81,1,0.0474,0.491,0.00242,0.114,0.212,83.83
spotify:track:4HHIVS7mHAXqXVebo3k5Um,"You Know My Name - From ""Casino Royale"" Soundtrack",Chris Cornell,0XHiH53dHrvbwfjYM7en7I,7sxKTBQ32NQxpdbYecBmU0,Carry On (International Version),240120,False,0,0.371,0.86,11,-3.263,0,0.0464,0.0226,0.0,0.316,0.376,137.405
spotify:track:35SiNV5YHBDsuiTtD0CIwc,Hunger Strike,Temple Of The Dog,0iHb0mCbqZTYeb4y9Pirrd,1zxZ28VNC0HFrXo6gwdXW1,Temple Of The Dog,243026,False,1,0.37,0.563,0,-10.842,1,0.0323,0.0201,1.93e-06,0.0852,0.303,137.695
