uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:3ALJm1w3RCEagV1MFQ1wf6,Higher,ARY,4FLA7MpTdP5nNUQfiaA3WM,0wEg6nUqhGthQ54oyLyKO0,Higher,186434,False,0,0.597,0.736,10,-8.521,1,0.0313,0.596,0.108,0.0994,0.197,105.026
spotify:track:26hcyzSE154xMZCbFdtInA,Taped Up Heart (feat. Clara Mae),KREAM,0DdDnziut7wOo6cAYWVZC5,1C6fjPZ5GvFi1duyokC0WR,Taped Up Heart (feat. Clara Mae),218506,False,44,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.567,103.961
spotify:track:7K0IjUT3y2wGxqd6u5DrTs,Say To Me,WHTKD,57ms6nMdMlFD6665yAVW3B,23ab3qbo8hKGqfk4GBR5i8,Say To Me,154000,False,0,0.769,0.443,4,-10.857,0,0.0711,0.0103,0.358,0.106,0.589,125.976
spotify:track:1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,6IJVWErYhvWqG41NnLSGMM,By Your Side,201254,False,0,0.696,0.743,6,-3.838,1,0.0331,0.0778,0.0,0.0581,0.644,122.978
spotify:track:2D1eL0HvtDWPuqlj96dlA9,Send Them Off! - Tiësto Remix,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,76RNgiC9YDzzy4zqPcWAcZ,Send Them Off! (Tiësto Remix),223501,False,0,0.737,0.846,8,-4.335,1,0.0357,0.0269,1.26e-05,0.167,0.353,124.002
spotify:track:767AsV1cQwmOU4PJG96MzO,Do It Right,Martin Solveig,1bj5GrcLom5gZFF5t949Xl,0MyAvZHiGor4KbZ961SNm5,Do It Right,213211,False,0,0.813,0.777,5,-4.355,0,0.0828,0.0663,0.0421,0.0785,0.579,125.065
spotify:track:5hz9DEkahyWoTs3rxJOTtw,Bonfire,Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,3W1U3ids2lzyy8RWqgi3Ot,Bonfire,183003,True,0,0.771,0.785,2,-3.915,0,0.0832,0.064,1.27e-05,0.085,0.334,111.065
spotify:track:20HCKqaqpoSudEARADlR5U,BOSS - Radio Edit,Disclosure,6nS5roXSAGhTGr34W6n7Et,5m46i1yh7ZVulJxP3wMYDD,Moog For Love,285147,False,0,0.778,0.638,11,-8.63,0,0.0538,0.00308,0.291,0.0363,0.62,126.01
spotify:track:2TsiVCufFtZXNYfCYi4EKF,I Feel So Bad,Kungs,7keGfmQR4X5w0two1xKZ7d,1bUs7uuY5FMYZXytmV4afm,I Feel So Bad,206906,False,0,0.774,0.806,7,-4.57,1,0.0397,0.196,0.000699,0.268,0.765,122.996
spotify:track:0idc0XRnLRovVqpWnGQ6hC,My Love,Route 94,1dgdvbogmctybPrGEcnYf6,4qugvZbeFLghKN67aQ6PAb,My Love,262000,False,0,0.818,0.595,8,-7.644,1,0.0515,0.00014,0.575,0.0612,0.729,119.99
spotify:track:3YlrH4ydAKkxuej6F4Nnkl,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,7keGfmQR4X5w0two1xKZ7d,4xyMDflnkEDQo5ytLTQadt,This Girl (Kungs Vs. Cookin' On 3 Burners),195561,False,0,0.786,0.69,3,-4.665,1,0.04,0.0865,9.03e-05,0.238,0.485,122.006
spotify:track:6LJFgCd9wU2VptHEwz2Wl3,Starboy - Kygo Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4rGQxBDZ4hHCKePXaYOTSB,Starboy (Kygo Remix),244720,True,58,0.752,0.606,9,-7.162,0,0.0912,0.207,1.26e-06,0.152,0.409,93.024
spotify:track:3WtCu35qpzGCLIGa8pczdu,Colors - Audien Remix,Halsey,26VFTg2z8YR0cCuwLzESi2,2bAp2LAAVgN0al3qSI9U0u,Complementary Colors,270222,False,55,0.649,0.885,1,-2.012,1,0.106,0.0722,8.03e-05,0.101,0.719,134.932
spotify:track:49FEOyx3GsIxuZSoGdAHvN,Sexual,NEIKED,5H6xmHXjsq98NLbEjuE29f,1tQ16tGfvsnGedvE5D2RyA,Sexual,188888,False,43,0.797,0.567,2,-7.503,1,0.0651,0.0692,0.0,0.0705,0.843,108.024
spotify:track:0gyvBSoXvGtRzmXwsn9YVo,High And Low - Hayden James Remix,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,0s0CTFj09K56mrgqaHmPwF,High And Low (Hayden James Remix),278211,False,0,0.751,0.623,1,-7.785,1,0.0856,0.0301,0.023,0.16,0.541,122.996
spotify:track:2yqDbROZQLI1xQxgDVCSxQ,Dancing On My Own - Tiësto Remix,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,1Ro8KfqbyaNdVuZR1jqUAW,Dancing On My Own (Tiësto Remix),224391,False,0,0.612,0.66,1,-5.571,1,0.0352,0.0206,0.00101,0.0894,0.123,122.048
spotify:track:3uLSUZEmTY50H6Kw17lpfW,Call On Me - Radio Edit,Eric Prydz,5sm0jQ1mq0dusiLtDJ2b4R,4FN8F3aiiUagVSBBGW5ULu,Call On Me,171360,False,0,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342
spotify:track:1dW7wOVNN6NC1mx6Ewlhgr,Samurai Swords (Acoustic Version),Highasakite,5awQWdBpLqN2KFVRN8w56T,2B2IFXHPn1IY9Wxv808I4b,Acoustic Versions,228733,False,0,0.39,0.158,5,-10.907,0,0.0332,0.949,0.107,0.111,0.144,115.001
spotify:track:3gKu0GO9SJtr2SGNAtS0E3,Samurai Swords,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,199373,False,0,0.676,0.626,8,-5.619,1,0.0326,0.00106,0.0154,0.117,0.912,131.972
spotify:track:2K8omOwacbIy2Sm54VSQIt,Since Last Wednesday,Highasakite,5awQWdBpLqN2KFVRN8w56T,2xbzJIow0xg4zryI2hWgnX,Silent Treatment,236879,False,0,0.499,0.853,0,-6.252,1,0.0461,0.0635,7.28e-05,0.107,0.534,130.033
spotify:track:1tAfl2QpDp7kA1pNMtb9W9,Heavenly Father (Radio Edit),Highasakite,5awQWdBpLqN2KFVRN8w56T,2WSICJlyX0B1q0J8XHDpAf,Heavenly Father,241254,False,0,0.296,0.297,7,-9.234,1,0.0313,0.792,0.057,0.108,0.0398,126.366
spotify:track:38uJ8M5N5WLb1LcalrHP36,My Name Is Liar,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,223853,False,0,0.577,0.916,1,-6.335,1,0.0489,0.092,0.00241,0.38,0.291,134.949
spotify:track:4sgLoNIlafy5PN5b66EhGU,My Mind Is A Bad Neighborhood,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,287493,False,0,0.605,0.867,5,-8.554,0,0.0534,0.0267,0.0112,0.344,0.612,121.992
spotify:track:0wgGP5rjpC45AExvOsJwR3,God Don’t Leave Me,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,355360,False,0,0.504,0.348,3,-10.301,1,0.0348,0.132,0.00213,0.101,0.274,120.05
spotify:track:11i0gevZmLmnhtEJJcjj6h,I Am My Own Disease,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,218200,False,0,0.474,0.826,8,-6.367,1,0.0375,0.021,0.00426,0.186,0.524,174.06
spotify:track:09xepKww68LuKk62Hkla3l,Deep Sea Diver,Highasakite,5awQWdBpLqN2KFVRN8w56T,0WUReoqoMYkxTdGuX2hXQH,Camp Echo,265560,False,0,0.517,0.987,8,-6.38,1,0.0848,0.0134,0.00293,0.391,0.526,150.013
