uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:0jDWRUbxSn8zQlwFbeLHwo,Evacuate The Dancefloor,Cascada,0N0d3kjwdY2h7UVuTdJGfp,2VdVCzqQ6MyOSLEZh75iMn,Evacuate The Dancefloor,207200,False,64,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029
spotify:track:5hlWtrnVUyAze5WkxF9P56,Rude Boy,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0lpi9UvopEQr9sVpFVv52w,Rated R,222920,True,0,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906
spotify:track:6XUIbizGHk6EJiUDWEJtpY,Blow,Kesha,6LqNN22kT3074XbTVUrhzX,4HD4hyCi2n5gc5yyRVnirU,Animal + Cannibal (Deluxe Edition),219973,False,0,0.752,0.73,11,-3.897,0,0.0412,0.00272,3.62e-05,0.0967,0.769,120.032
spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ,Imma Be,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,36fdxiOzdlmsrHgGcfvqUJ,THE E.N.D. (THE ENERGY NEVER DIES),257560,False,1,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0z7pVBGOD7HCIB7S8eLkLI,In The Zone,198800,False,83,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
spotify:track:1TfAhjzRBWzYZ8IdUV3igl,Year 3000,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,20RAjvZ9LX2FDuDU8RDuIl,Jonas Brothers,201960,False,0,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966
spotify:track:16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,5gXDrzBIzmAhiE0dNKwy0i,Night Shades,215693,False,71,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
spotify:track:2fQxE0jVrjNMT9oJAXtSJR,Domino,Jessie J,2gsggkzM5R49q6jpPvazou,0BZbTNqpXFg6lxNv78X7Lp,Who You Are (Platinum Edition),231840,False,75,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986
spotify:track:7yws3pF3FFguwT2Psi6c15,Do You Remember,Jay Sean,4pADjHPWyrlAF0FA7joK2H,3v0AeWgJPrdPPZGt1tS2s0,All Or Nothing,210306,False,0,0.855,0.668,11,-4.892,1,0.0644,0.0242,0.0,0.102,0.803,125.846
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0TnOYISbd1XYRBk9myaseg,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),252306,False,83,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024
spotify:track:3fV2ZnSsxgvXUHshkGCBdR,Solo,Iyaz,5tKXB9uuebKE34yowVaU3C,0RdXwXGJPhE3SudBjgykVd,Solo,194266,False,53,0.73,0.728,11,-3.113,1,0.0291,0.197,0.0,0.197,0.68,130.061
spotify:track:4KTtYhxFtFL7mBwnjkKfLm,Glamorous,Fergie,3r17AfJCCUqC9Lf0OAc73G,3t8HFQNlwLBW7htwLvFfzA,The Dutchess,246573,True,72,0.81,0.755,0,-6.408,1,0.199,0.291,0.0,0.0857,0.625,130.991
spotify:track:1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,5lm8loAsSpprr19lwSY16V,Kiss & Tell,202586,False,66,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612
spotify:track:5Nu1cp2yi4TlZF4KTmElFD,Fergalicious,Fergie,3r17AfJCCUqC9Lf0OAc73G,5jMAEt7ZLjqi5tSlf7EBQg,The Dutchess,292373,True,61,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055
spotify:track:6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,5ndkK3dpZLKtBklKjxNQwT,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,180480,True,76,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
spotify:track:4AboqNl74jNDpJhPfqYDmj,Your Love Is My Drug,Kesha,6LqNN22kT3074XbTVUrhzX,4Fts9DL8sj5UQ0TkN4SvMK,Animal,187066,False,0,0.829,0.607,1,-3.876,1,0.0897,0.0049,0.0,0.0986,0.766,120.044
spotify:track:0iYebKFUSfF72fUu2OW6ZT,Super Bass,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,51HDsvvActcDmYy7NQl6oL,Pink Friday (Deluxe),200013,True,0,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991
spotify:track:1IaYWv32nFFMdljBIjMY5T,Telephone,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,2bsK9FeKzU0jNKA6XYFP7E,The Fame Monster,220626,False,0,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017
spotify:track:5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,5dfbrFuG8lfC4Yi75J8NmK,The Best Damn Thing,216600,True,0,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983
spotify:track:1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),Usher,23zg3TcAtWQy7J6upgbUnj,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),269493,False,74,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998
spotify:track:2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),Travie McCoy,7o9Nl7K1Al6NNAHX6jn6iG,7kOivwbxDlUcVa4dCBCsWg,Lazarus,211160,True,75,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776
spotify:track:5Jk80AJ9lWbLqaI3ivGbQZ,As The Deer,David Phelps,1R486Y8DuEKEH01hypvW1B,2oY4zzT9MroS8U2keJhfzF,Hymnal,239666,False,38,0.195,0.264,3,-8.441,1,0.0304,0.703,3.08e-06,0.106,0.103,138.357
spotify:track:7Ff3GV8AjtFzw582zY3ugj,Nothing But the Blood,David Potter,2Ae6nvUhh5FeRfQ986Xk8p,4punNC4PceDiyjXLlsohky,Walnut Street EP,209325,False,27,0.447,0.24,3,-14.471,1,0.0296,0.809,0.00397,0.122,0.355,81.341
spotify:track:49gB91XpNRvftmhsap0l2h,Come Thou Fount,David Potter,2Ae6nvUhh5FeRfQ986Xk8p,4punNC4PceDiyjXLlsohky,Walnut Street EP,223881,False,15,0.385,0.157,2,-14.672,1,0.0319,0.859,1.98e-06,0.105,0.364,74.307
spotify:track:3UDyL2JNj4jYKUnhcfCbQ6,How Deep the Father's Love For Us,Wilder Adkins,2AQVIbXzroJV8VBwKdy7Pc,0JmOjAuq7M5sGEoIvZfJ6T,Oak & Apple,295053,False,0,0.455,0.326,5,-11.625,0,0.0323,0.934,0.000281,0.11,0.242,105.722
spotify:track:74XqaZTpBFnLVm3JWt7J3v,I Have Decided,Wilder Adkins,2AQVIbXzroJV8VBwKdy7Pc,0JmOjAuq7M5sGEoIvZfJ6T,Oak & Apple,171186,False,0,0.578,0.256,9,-11.469,1,0.0277,0.921,0.000151,0.103,0.368,81.22
spotify:track:2925xubtE6SnN3mk5MldxM,Come Ye Sinners,Robbie Seay Band,4xPxYiZyp9SWFG3MIFkee5,3ap084U5CRAEgpKsOscjeq,"10,000 Charms",287493,False,25,0.601,0.402,6,-10.138,1,0.0259,0.36,0.0,0.0872,0.282,144.868
spotify:track:5IkmSsZ0m0sJme9pJhvk1Z,O Magnify the Lord,Quiz Worx,2Laha7ASrjDCCzgtzcxVeK,2VQk1zlGT6BvCl4qOxkCIl,Rise up and Rock,127973,False,4,0.709,0.914,9,-2.973,1,0.0668,0.248,0.0,0.118,0.639,112.019
spotify:track:2PMzoMvHUh8SRcSkx2E51K,doxology,My Epic,0HowPCaKsP1sJL2T2eMEoe,2YrNDHsk3sdrG1273AqlPy,Broken Voice,190880,False,33,0.473,0.213,10,-12.954,1,0.0371,0.92,0.0788,0.115,0.556,115.843
