uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,All Night Long (All Night) - Single Version,Lionel Richie,3gMaNLQm7D9MornNILzdSl,1W1b52vaEcE3wfWk4WQH6q,The Definitive Collection,260426,False,60,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81
spotify:track:2zk1COXk7NaAaDW1KWMuio,"Steady, As She Goes",The Raconteurs,4wo1267SJuUfHgasdlfNfc,54phnRxP2PmwQDuUfiNFPx,Broken Boy Soldiers,215293,False,0,0.53,0.601,9,-4.364,1,0.112,0.00882,0.0211,0.083,0.572,123.009
spotify:track:50xeLNGKmskmYUSINhqvfa,Clumsy,Fergie,3r17AfJCCUqC9Lf0OAc73G,3t8HFQNlwLBW7htwLvFfzA,The Dutchess,240426,False,63,0.731,0.563,2,-4.046,1,0.131,0.191,0.000423,0.296,0.452,184.004
spotify:track:5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,0sHeX8oQ6o7xic3wMf4NBU,3YfIjaJEWqiSbKPguS9Bxd,I Should Coco,180880,False,73,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92
spotify:track:4SkaqNVkYf79qdIUQM5nMs,Funky Dealer,Hideki Naganuma,3ULvi5IjU8vjBJW3e8EPLz,3YXJBeqOWrKCi3DIDOgJw0,Jet Set Radio Future SEGA Original Tracks,211115,False,46,0.682,0.956,11,-5.597,1,0.0819,0.00088,0.0104,0.347,0.879,136.999
spotify:track:4DXswc4p8mel7E6C1ZSHDq,Spellbound,Lacuna Coil,4OAddazJM576euUnFSvXSL,7kitcTV4f9h0cvH6NaNqH0,Shallow Life,201146,False,49,0.318,0.924,9,-2.768,0,0.0551,0.00105,0.00183,0.342,0.285,184.101
spotify:track:0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,6jWde94ln40epKIQCd8XUh,Toxicity,218933,False,82,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68
spotify:track:4YPYJVaMg5uvvm7I7RN3tK,I Like It,Lacuna Coil,4OAddazJM576euUnFSvXSL,2VCLVd6EjXT7qQf7s2XP9Y,Shallow Life (Deluxe Edition),222466,True,0,0.523,0.881,7,-3.704,1,0.0432,0.00064,0.000175,0.11,0.183,122.056
spotify:track:4PCnwYwV5dcC6The3NftaY,Survive,Lacuna Coil,4OAddazJM576euUnFSvXSL,2VCLVd6EjXT7qQf7s2XP9Y,Shallow Life (Deluxe Edition),214680,True,0,0.203,0.903,2,-3.828,1,0.0866,0.0351,0.0,0.113,0.136,158.397
spotify:track:5o1ZIOQJ2EPTr8draCzGax,I Won't Tell You,Lacuna Coil,4OAddazJM576euUnFSvXSL,2VCLVd6EjXT7qQf7s2XP9Y,Shallow Life (Deluxe Edition),229013,True,0,0.48,0.946,7,-2.746,1,0.0757,0.00288,4.19e-06,0.401,0.201,131.999
spotify:track:43mu4VM059fMj3aVKSeEvM,Not Enough,Lacuna Coil,4OAddazJM576euUnFSvXSL,2VCLVd6EjXT7qQf7s2XP9Y,Shallow Life (Deluxe Edition),220280,True,0,0.517,0.914,9,-3.432,0,0.0512,0.0345,0.00187,0.111,0.2,121.993
