uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:6Jb3dtc7aHeh6z4u2KUt0H,I'm in Love (feat. James Vincent McMorrow),Kygo,23fqKkggKUBHNkbKtXEls4,4aQVkz8QGoi0Rft1NTtZA4,I'm in Love (feat. James Vincent McMorrow),212102,False,37,0.633,0.599,9,-7.062,1,0.0576,0.27,0.00671,0.128,0.274,140.072
spotify:track:0ZJDuC20QYwbXzHffx6N90,Fade (feat. Zak Waters),Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,5hB3ARxoISk2tr8oQMahkb,Fade (feat. Zak Waters),207743,False,0,0.321,0.909,11,-4.159,0,0.0697,0.0117,0.0987,0.107,0.039,100.567
spotify:track:4Q4eaeXbVQEIS8TAYOcDZV,Lava (Timmokk Remix),Laid Blak,3QM7x03GglGPjt0Ori7JAK,0nSSaOU3pId1QZKlUliMaF,Lava (Timmokk Remix),237841,False,0,0.829,0.503,10,-12.576,0,0.0877,0.297,0.49,0.12,0.661,123.151
spotify:track:5a7WVLyhu3UxGguXd452Sk,Far from Home,GAMPER & DADONI,6HQ6vf4AloXyVNdyJhrX1J,0oVSjCnLlNp8KOxtO6yK1p,Far from Home (Feat. Cozy),235130,False,38,0.655,0.708,0,-7.986,0,0.0323,0.171,0.121,0.154,0.287,126.039
spotify:track:6AzWglL79qHCBNEz4aHVmT,Stay - Original Mix,Haukjem,0q1rywafWGDx5G7xTAatht,1Mc49FEHEWUCDHVq4VdsUT,Stay,375652,False,33,0.867,0.707,0,-8.286,1,0.0434,0.0293,0.621,0.0803,0.247,114.949
spotify:track:4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,Kygo,23fqKkggKUBHNkbKtXEls4,26bzHnyTkFBFHUFeRwFDn7,Stole the Show,222801,False,18,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879
spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,Firestone,Kygo,23fqKkggKUBHNkbKtXEls4,4JVCsRgCU1j17JcNGdwXNw,Firestone,273684,False,17,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055
spotify:track:5Kr01FtRG1qf7nHJJoGAX9,Hold feat. Daniela Andrade - Original Mix,Dabin,7lZauDnRoAC3kmaYae2opv,5Ar7kiYQjX1l1VEXqKjsCF,Hold / She Was,359500,False,38,0.448,0.725,9,-5.259,0,0.0454,0.0316,1.25e-06,0.426,0.231,151.962
spotify:track:0Ejt0rQcgUPKYFhNwm1SAK,Touch feat. Daniela Andrade - Original Mix,Dabin,7lZauDnRoAC3kmaYae2opv,4hAoybVosy5mCw9EjgsRDl,Touch,219428,False,23,0.546,0.763,9,-4.744,0,0.0556,0.141,0.00042,0.123,0.114,139.722
spotify:track:6vBYLDvY6vMzHMknz56Ls3,Limelight (feat. R O Z E S),Just A Gent,1kwGj7uDO5WXVXtQLvGJr0,2i8MxmZOhwcxHKR9BF2Cg5,Limelight (feat. R O Z E S),211130,False,40,0.694,0.739,8,-2.078,1,0.0742,0.517,0.00102,0.128,0.563,119.965
spotify:track:6eWsgrQLZhLqy5VfGB9iFs,Gold - Thomas Jack Radio Edit,Gabriel Rios,0pF1TxZmwCJ3gGpkBQwdtT,3hcn0miMXdXynTRJmAJKYs,Gold (Thomas Jack Radio Edit),196310,False,53,0.758,0.51,1,-10.645,1,0.0393,0.165,0.0755,0.272,0.27,102.992
spotify:track:00YeYHw6zhoy1y7EPTgIkj,Shine - Kygo Remix,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,6tUKtq2hrHaWVs5Qokzc1P,Shine (Kygo Remix),280640,False,43,0.703,0.599,4,-8.687,1,0.138,0.402,0.000572,0.243,0.312,112.017
spotify:track:1gbas943tnGpHJeMQtToRa,Summer Breeze,Tobu,1feoGrmmD8QmNqtK2Gdwy8,0SRbB7yIpvaMhB3Rtsw87T,Summer Breeze,208065,False,0,0.725,0.878,11,-5.66,0,0.0465,0.0195,0.0,0.35,0.197,104.987
spotify:track:1Qg0JhbqPhYki1a5bv7NgH,Save Me,LISTENBEE,6YvP6AXefuZ3bROoEVjCiY,1P13yMkVBAGy1iXoVwczYl,Save Me,210706,False,0,0.751,0.627,1,-8.242,1,0.0308,0.0165,0.000113,0.123,0.686,122.005
spotify:track:6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,4YXycRbyyAE0wozTk7QMEq,4v55njNe2owBsm6VuEiTLe,Old Thing Back (feat. Ja Rule and Ralph Tresvant),321649,True,65,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033
spotify:track:2l4EK2s8KlJP5DJPIjzP5W,Riptide - FlicFlac Edit,Vance Joy,10exVja0key0uqUkk6LJRT,6jyVgV9aUNcqE7Gw0kV8kO,Dream Your Life Away,339733,False,31,0.71,0.688,8,-7.388,1,0.0416,0.229,0.000681,0.0784,0.646,115.971
spotify:track:3e1sShW345dVtuLBWG0vyC,Kuaga - Sonny Alven Remix,Pierce Fulton,5p0zkKpBuRguKebwRe0RI2,7MchkBe6Ti8NfaTsO2P57V,Kuaga Remixes,240000,False,0,0.77,0.531,1,-9.636,1,0.0388,0.747,0.888,0.0886,0.467,121.986
spotify:track:4jpbDGZz6euo0xDcLlJUDZ,My Love (feat. Jess Glynne),Route 94,1dgdvbogmctybPrGEcnYf6,7BEPVoBcHuTLWpcdj8FhM8,I Cry When I Laugh,262000,False,42,0.816,0.61,8,-7.63,1,0.0503,0.000121,0.674,0.06,0.712,120.003
spotify:track:6UcTHiP25meOD9ox8Rspgx,Sing Me to Sleep,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,6v6EzwVvKfFZfThip9675y,Sing Me to Sleep,189333,False,0,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112
spotify:track:4nP6jRqPZjFGDfBZpwxwh2,Our Story - Radio Edit,Mako,0Ye4nfYAA91T1X56gnlXAA,51MD9xGLAuDSg461VqVCYh,Our Story (Radio Edit),208125,False,37,0.513,0.689,8,-3.548,1,0.0359,0.172,0.0,0.248,0.41,128.097
spotify:track:4f13AaRyukUTWleyKXaRDh,Smoke Filled Room,Mako,0Ye4nfYAA91T1X56gnlXAA,6EDZJyo0TklvjcWaUtn1SZ,Smoke Filled Room,195503,False,27,0.574,0.731,11,-4.582,1,0.0664,0.024,0.0,0.0779,0.402,127.925
spotify:track:1rQlY4Nay7RsQ6UaHLAfvt,What Is Love 2016,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,6ptxdockueLbx1blGw2LcI,What Is Love 2016,188146,False,0,0.787,0.565,1,-7.093,0,0.0439,0.12,0.000192,0.0944,0.351,124.997
spotify:track:04AYgtKFrpldRXe5y0LNGQ,Ritual (feat. Wrabel),Marshmello,64KEffDW9EtZ1y2vBYgq8T,3mwc5RiHDXgirCArUrt7HH,Ritual (feat. Wrabel),237472,False,56,0.561,0.946,10,-0.899,1,0.128,0.00848,2.05e-05,0.0635,0.3,109.891
spotify:track:4EBqxBv4U2qro1UoBXtGhG,Stranger - Skrillex Remix with Tennyson & White Sea,Skrillex,5he5w2lnU9x7JFhnwcekXX,35TRsDL0Sv3Qxy17N3xd53,Stranger (Skrillex Remix with Tennyson & White Sea),270000,False,43,0.205,0.454,4,-10.062,0,0.0376,0.883,0.045,0.121,0.0374,83.677
spotify:track:2Nbk6e3lExNzZj9AuCwV8C,Cold Skin,Seven Lions,6fcTRFpz0yH79qSKfof7lp,5vlnA3RY1ZXzVoyFyjcNaF,Cold Skin,211666,False,0,0.393,0.695,7,-6.887,0,0.0444,0.00446,0.00219,0.0986,0.061,143.913
spotify:track:6RXdg3NwyLU5pHUwkZq6VA,Us,Kaskade,6TQj5BFPooTa08A7pk8AQ1,02NhNhhyNfv5OdlJw4jUpj,Automatic,195333,False,44,0.643,0.87,11,-5.035,1,0.0567,0.00896,3.66e-05,0.0584,0.193,124.961
