uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:6A4Jc8npNo79BOgsrPptLA,Somebody's Watching Me - Single Version,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,2X8UOIkZQdcz2Hi5Ynt2uk,Scream,237760,False,0,0.767,0.712,1,-4.128,0,0.0324,0.0409,8.08e-05,0.132,0.804,124.092
spotify:track:2vEQ9zBiwbAVXzS2SOxodY,Nothing's Gonna Stop Us Now,Starship,0kObWap02DEg9EAJ3PBxzf,6FTFKwFEs3hwpnj68VKXg3,No Protection,270333,False,0,0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988
spotify:track:6mv30SInldy4Ijy1XZ9GdO,How Will I Know,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,1rHNR6cz7WzrGmuqL9Wlyq,I Will Always Love You: The Best Of Whitney Houston,273413,False,0,0.838,0.664,6,-9.176,1,0.0445,0.202,0.000146,0.621,0.929,119.6
spotify:track:6wLr2oR8eqUG5Beleh2Crm,You Can Call Me Al,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,4kdOH3s9cRL9YykvHFpSlD,The Essential Paul Simon,276360,False,57,0.777,0.725,5,-9.012,1,0.047,0.126,0.0108,0.0917,0.851,128.349
spotify:track:22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),240280,False,76,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506
spotify:track:7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,The Romantics,3daM7asS0gCFvyLemNx2EE,0LMfbsue7HETT4P8Mqxbvg,In Heat,235093,False,65,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766
spotify:track:0sgDEFq9oeC8ueOK0mR5IA,Working for the Weekend,Loverboy,2CLVPk9FcywjClBcTvWPkT,5NwluvA7kQLbxKOtXqkY1m,We Are The '80s,220706,False,0,0.526,0.924,7,-5.591,1,0.0391,0.027,0.000728,0.598,0.793,147.28
spotify:track:5UqqOfFa9DYXALpCCF8VwB,(I've Had) The Time of My Life,Bill Medley,1XE70WwxhnrXNAJYQQ9ygx,03HVo5MVOWQ4kilTtF1Czg,Dirty Dancing,289680,False,0,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535
spotify:track:0RaY0juzXaCUDZ7SWGn85j,Freeway of Love - Single Mix,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,6tHz4RCOU4zxevDqSS01sq,Knew You Were Waiting: The Best Of Aretha Franklin 1980-1998,246693,False,0,0.738,0.921,0,-4.908,1,0.124,0.33,2.09e-06,0.066,0.668,125.436
spotify:track:56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,3RGLhK1IP9jnYFH4BRFJBS,1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),222426,False,73,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885
