uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:4NKOW2fYIMQlyee3DoJfGT,I Love You,Woodkid,44TGR1CzjKBxSHsSEy7bi9,6ASCuHfsxE5SLxifKZYQYf,I Love You,230160,False,0,0.542,0.814,5,-4.766,0,0.0397,0.0524,0.000482,0.0821,0.485,145.999
spotify:track:1Wl8eGdNRODM6p8LYP2ACB,5 Years Time,Noah And The Whale,0aeLcja6hKzb7Uz2ou7ulP,6nz9RRs6JGztZUlGTg94Av,5 Years Time (eSingle),215013,False,0,0.803,0.55,0,-7.105,1,0.105,0.416,0.0,0.085,0.763,121.992
spotify:track:3gajCfmSJWDZZRm5VHypH0,Alice & June - Version album,Indochine,7knmbOGe07k85GmK50vACB,2mrU3qXk03ET4pXb3OVPyP,Alice & June,222640,False,0,0.402,0.916,10,-5.275,1,0.0652,0.00777,0.0375,0.357,0.139,136.072
spotify:track:1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,7bu3H8JO7d0UbMoVzbo70s,0jYmAPQezr1aG75KerJCdG,Three Imaginary Boys,155973,False,80,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766
spotify:track:02JoJxmMKunIgEY7ptG83R,Walk Idiot Walk,The Hives,4DToQR3aKrHQSSRzSz8Nzt,3B37V6xWRmpra48sqBNCIq,Teenage dirtbag,211053,False,12,0.623,0.913,9,-5.935,1,0.0986,0.00358,0.00207,0.557,0.742,146.33
spotify:track:4QXx5kujg2KQw61Edgv1Ve,Radioactive,MARINA,6CwfuxIqcltXDGjfZsMd9A,42JBka8FbTWzWreMuK3EfP,Radioactive,226962,False,24,0.692,0.774,11,-4.308,0,0.0327,0.00584,0.0,0.0467,0.621,125.97
spotify:track:7I8gcTcJxuXGpyAbe6SmX8,I Don't Really Mind,Tame Impala,5INjqkS1o8h1imAzPqGZBb,51jAc3sHdN2YG1X5AZg6Ow,InnerSpeaker,227546,False,0,0.452,0.844,6,-6.04,1,0.0871,0.585,0.0174,0.127,0.232,136.994
spotify:track:7wVqvMJsad67kvg4V1nXHm,Fluorescent Adolescent,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,2wHvIbzNf8ESnAdoQngklR,Fluorescent Adolescent,183893,False,0,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056
spotify:track:3ZFwuJwUpIl0GeXsvF1ELf,Nothing Else Matters,Metallica,2ye2Wgw4gimLv2eAKyk1NB,37lWyRxkf3wQHCOlXM5WfX,Metallica,388733,False,0,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171
spotify:track:7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,Muse,12Chz98pHFMPJEknJQMWvI,0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,366213,False,70,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114
