uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:5gEuWtxcn5Vz4xpT7dBoBU,The Thrill Is Gone,B.B. King,5xLSa7l4IV1gsQfhAMvl0U,4BVRMMA6v242SXmAeUAj3D,Deuces Wild,301133,False,0,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644
spotify:track:3R2FxfQsTs5Ei2twCe339s,I'm In Here,Sia,5WUlDfRSoLAfcVSX1WnrxN,2sefE1XYR7ox1JTKCPerSI,We Are Born,221320,False,49,0.564,0.784,4,-5.347,0,0.0568,0.0582,1.03e-05,0.114,0.324,147.82
spotify:track:015uw4pnvJiGEFY0asZBkc,Closer,Travis,3bUwxJgNakzYKkqAVgZLlh,222YZlBdLQePbYyFGuGeDb,Brigitte - Breakfast In Bed,239426,False,0,0.541,0.579,5,-7.496,1,0.0236,0.213,1.6e-05,0.152,0.267,108.092
spotify:track:328qwVFrlDdF6EApzInffJ,All This Time (Pick-Me-Up Song),Maria Mena,3rTRHzFfbTk5GL3LpYZGHR,222YZlBdLQePbYyFGuGeDb,Brigitte - Breakfast In Bed,191666,False,0,0.572,0.406,6,-9.652,1,0.0344,0.655,0.000302,0.0611,0.384,133.079
spotify:track:3IC2FbH9k02j8l6fkAr99t,You And I,Wilco,2QoU3awHVdcHS8LrZEKvSM,222YZlBdLQePbYyFGuGeDb,Brigitte - Breakfast In Bed,205986,False,0,0.706,0.599,8,-9.766,1,0.0324,0.369,2.57e-05,0.119,0.581,122.175
spotify:track:158vokXzTAwI01ZHvHsVgi,Let Me Out,Ben's Brother,0kYJFAUJlmcDMnmS5ChTpw,56yfLxy8sJ1vxCWd7ZKDaM,Let Me Out,241040,False,36,0.43,0.483,3,-7.939,1,0.0308,0.563,0.0,0.163,0.229,143.933
spotify:track:4YaWRqpUuzAgT2mxu1NHzW,Broad Daylight,Gabriel Rios,0pF1TxZmwCJ3gGpkBQwdtT,3FYn06vXZLfepJZapD8Pih,Ghostboy,189400,False,0,0.785,0.457,11,-10.751,0,0.0518,0.835,0.00305,0.485,0.344,106.457
spotify:track:1TlArKyLC1yWrkXyQNn4Fw,Like the River - Acoustic,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,659TsRJWgltPQZ8Sv9UGxU,James Vincent McMorrow,195933,False,23,0.416,0.147,3,-18.501,1,0.0516,0.814,0.00328,0.106,0.179,155.602
spotify:track:7brf5qNJ9OgrvcTytuHiL3,Just Not Each Other,William Fitzsimmons,41FEVJCBGidsJwbjq0KfgM,5hGKW4aylFpC4Zc5C4lFfX,The Sparrow And The Crow,178186,False,0,0.635,0.275,11,-15.792,1,0.0349,0.921,0.0005,0.0951,0.362,125.288
spotify:track:6j7pV19r7AlDT6OllWlGh6,Skinny Genes - Unplugged,Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,5JYDvKwVjInxoYwKMshNTK,Pack Up,188493,False,22,0.754,0.354,6,-8.02,1,0.16,0.344,1.02e-06,0.195,0.834,135.586
