uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:5pbfZdAP7xUu354ZQBhTS2,Ball Tongue,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,268533,True,57,0.55,0.877,2,-6.942,1,0.111,0.0244,0.0838,0.112,0.445,106.226
spotify:track:25EgA1A1OZBRw25Mjyw08g,Get Up! (feat. Skrillex),Korn,3RNrq3jvMZxD9ZyoOZbQOD,3ARqpnmjMB5O8uihXOOxbW,The Path of Totality (Special Edition),222640,True,56,0.508,0.894,1,-4.664,1,0.0779,0.000199,0.00135,0.476,0.248,139.944
spotify:track:6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,3RNrq3jvMZxD9ZyoOZbQOD,61IAfZngW0BgATiyHJPijP,See You On the Other Side,199773,False,3,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052
spotify:track:7oTOqQcj01sYmEf6EgA8X8,Phantom Antichrist,Kreator,3BM0EaYmkKWuPmmHFUTQHv,0dZLH9EA4wWtvka4a3L3IC,Phantom Antichrist,270920,False,0,0.373,0.98,6,-4.945,0,0.103,5.98e-06,0.3,0.277,0.111,102.842
spotify:track:1pQvhzRnObih9msA91xDq7,Ellos Dicen Mierda,La Polla Records,3vHlZN6pTa2zOl2eVxiEdJ,0wYGqm3OmPaAdv4szbGNGM,Ellos Dicen Mierda,278986,False,0,0.283,0.723,11,-10.902,1,0.0365,0.369,0.627,0.13,0.454,143.721
spotify:track:6a5lOwYhk5TExDChWwbA0c,Lichtgestalt,Lacrimosa,57ekbx9PSS4ORs5wTZMSYp,5IaVFtgGxTgozyKmIXCFBB,Lichtgestalt,318906,False,0,0.595,0.679,6,-7.335,1,0.0405,0.00408,8.67e-05,0.0967,0.502,125.006
spotify:track:0HLjmfHbfHM42GVTeeWypo,Our Truth,Lacuna Coil,4OAddazJM576euUnFSvXSL,0fFmwlH6vhN010gDmyBHWw,Karmacode,243120,False,0,0.507,0.732,0,-7.108,1,0.0276,0.000121,0.787,0.154,0.0615,102.033
spotify:track:5R8dQOPq8haW94K7mgERlO,Poker Face,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1jpUMnKpRlng1OJN7LJauV,The Fame,237200,False,78,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
spotify:track:4KpIWPcahCjU0bkaaS4os9,Bad Romance,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,7H4ZbSDmdzFNTrkNKDUXMC,The Fame Monster,294573,True,0,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
spotify:track:2UM6b78kBrge7Esaoz93kk,Alejandro,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,7H4ZbSDmdzFNTrkNKDUXMC,The Fame Monster,274213,False,0,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998
spotify:track:0lCwaZYSRy6q0jLmnYiQxi,Laid to Rest,Lamb of God,3JFsVIxOn7STeilPICkkB2,22cwC9T4GqpPukJzWNBrlH,Ashes Of The Wake,230226,True,0,0.359,0.959,1,-3.685,1,0.104,0.000216,0.00343,0.435,0.158,103.038
spotify:track:5ieTAoKNo9o5JjAouBRwTz,Hourglass,Lamb of God,3JFsVIxOn7STeilPICkkB2,22cwC9T4GqpPukJzWNBrlH,Ashes Of The Wake,240333,False,0,0.27,0.985,2,-3.375,1,0.118,0.00198,0.0221,0.408,0.143,89.425
spotify:track:1kPbgEAGrsC7LhdYPdoWZ5,The Faded Line,Lamb of God,3JFsVIxOn7STeilPICkkB2,22cwC9T4GqpPukJzWNBrlH,Ashes Of The Wake,277226,True,0,0.274,0.987,2,-3.23,1,0.195,0.000915,0.0162,0.342,0.0943,170.398
spotify:track:1uOkapWUZPXQRRHTAAfu6E,Omerta,Lamb of God,3JFsVIxOn7STeilPICkkB2,22cwC9T4GqpPukJzWNBrlH,Ashes Of The Wake,285973,False,3,0.415,0.98,6,-4.056,0,0.202,0.00211,0.00164,0.325,0.185,118.512
spotify:track:18tzenBUBfhF6Z15SGiGPk,Black Label,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,292293,False,47,0.297,0.962,2,-4.333,1,0.0775,4.6e-05,0.855,0.329,0.336,90.503
spotify:track:79IVtaN4R8TIpG46pQFaTD,A Warning,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,143653,False,31,0.228,0.958,6,-3.135,0,0.109,3.45e-05,0.503,0.469,0.706,176.741
spotify:track:4TLTg6pKR2dzRgac8eFaiS,In the Absence of the Sacred,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,277026,False,34,0.22,0.954,6,-4.298,0,0.105,7.9e-06,0.573,0.129,0.578,76.336
spotify:track:0zvDe5pNyJccRgHVdLP7zH,Letter to the Unborn,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,176760,False,30,0.319,0.973,2,-3.688,1,0.0826,1.13e-05,0.31,0.129,0.507,110.699
spotify:track:591A43Pg0cBG1AcQuKA3Mq,The Black Dahlia,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,200186,False,32,0.421,0.945,2,-4.067,1,0.104,5.98e-05,0.649,0.0443,0.612,90.394
spotify:track:6d2tguWs6yv0EkVlu9PgNz,Terror and Hubris in the House of Frank Pollard,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,337666,False,33,0.239,0.945,6,-3.028,0,0.0548,1.3e-05,0.892,0.159,0.222,86.707
spotify:track:1XWWlu64sNi9jqktYeKH8O,The Subtle Arts of Murder and Persuasion,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,250120,False,31,0.36,0.913,6,-3.462,0,0.12,0.000162,0.915,0.504,0.566,123.914
spotify:track:5aYqjXmZywNVs9J0lzdgke,Pariah,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,264680,False,33,0.28,0.856,6,-3.869,0,0.0852,6.94e-05,0.506,0.0837,0.466,82.704
spotify:track:2PFrS6ES8XPovAXRO6NS6U,Confessional,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,241760,False,29,0.318,0.955,2,-2.411,1,0.155,3.47e-05,0.657,0.0886,0.669,166.808
spotify:track:11M3gnPfyG089gHXVwmBKt,O.D.H.G.A.B.F.E.,Lamb of God,3JFsVIxOn7STeilPICkkB2,53U3R5G1IvQbdl7ZCa052t,New American Gospel,314293,False,33,0.288,0.959,7,-3.121,1,0.0628,4.19e-06,0.658,0.198,0.347,107.692
