uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:3aAybsnwbtLnZT6c6lbYya,Shall We Dance,Soesja Citroen,4XrJYhoibwW01av6vddx80,0SQdO9qvMhZI73UaxHpEP6,My Funny Valentine,245960,False,0,0.626,0.068,2,-17.342,1,0.0536,0.762,0.0114,0.0853,0.3,124.567
spotify:track:0sdVLFLcbH06eFB2FFVQsX,Sad Song,Room Eleven,1fnqrUzStcFzRdTybhaOdT,3u9AhZNqw70yAG2VWwNaJZ,Six White Russians And A Pink Pussycat,232626,False,0,0.63,0.256,6,-12.652,0,0.0425,0.445,3.73e-05,0.0974,0.285,132.287
spotify:track:0HxDXAUayBZXU8ZaWdBKyc,Head over Feet - Live / Unplugged,Alanis Morissette,6ogn9necmbUdCppmNnGOdi,0LkVxRq8mZbPUaRgEEvxKv,Live / Unplugged,262560,False,51,0.421,0.734,0,-8.692,1,0.0511,0.0688,0.0,0.974,0.34,168.772
spotify:track:4SJVmSB5PqxtHz4bUySzcK,Aftermath,R.E.M.,4KWTAlx2RvbpseOGMEmROg,0ztI29QuzxBLZk6TTMJRlf,Around The Sun,232920,False,0,0.601,0.736,5,-6.417,1,0.0261,0.0703,2.6e-05,0.109,0.703,111.92
spotify:track:4CwcvWeCi2rFcLPIJCOwXw,Long Nights,Eddie Vedder,0mXTJETA4XUa12MmmXxZJh,0AF0eSjB3atcLpJ7gQBop5,Music For The Motion Picture Into The Wild,151773,False,0,0.461,0.31,5,-13.052,1,0.0306,0.683,0.00331,0.168,0.0956,109.133
spotify:track:2Dk5PNGZiT83jnXKQBLqTa,High Noon,Peter Kruder,47EuUa98YLFZ0nw2bMQKpC,282WlCtT1ZlmmLx4wUWXte,Das Jahr der Taube . A Richard Dorfmeister Selection (Continuous Mix),373386,False,0,0.802,0.726,8,-9.975,0,0.0663,0.0815,0.73,0.118,0.882,100.896
spotify:track:1yfrdGxbbEpDWB3luUhxqt,Boss on the Boat,Tosca,0TYvluyvV1Es8lTHiBfnAn,282WlCtT1ZlmmLx4wUWXte,Das Jahr der Taube . A Richard Dorfmeister Selection (Continuous Mix),363333,False,0,0.764,0.666,2,-6.944,1,0.0851,0.0117,0.828,0.151,0.665,99.99
spotify:track:0KVG8XyYqp6nymh7rdDsmV,A Brighter Day,Ronny Jordan,32WK2OuP2PG4r7sH7bUfN9,6OPYx8TIsbGLZQAvCddKNh,A Brighter Day,343066,False,32,0.518,0.637,9,-8.304,0,0.032,0.612,0.00495,0.12,0.507,171.829
spotify:track:5U1KqZslhFio3AoRUOxCmJ,(The Theme From) Underworld,Ronny Jordan,32WK2OuP2PG4r7sH7bUfN9,2XkVhDoUjbZ5vll7oR6sDo,Off The Record,316466,False,13,0.787,0.202,4,-9.88,0,0.0632,0.237,0.874,0.086,0.18,93.82
spotify:track:1bjhlHjYLqVRAz79K7vRfl,New York City - DJ Strobe Brooklyn Broken Beat Remix,The Peter Malick Group,2KQp9h8634hhAdwmgJ3bjD,0hCi4qBth1sJy2QhXcxuBs,New York City - Deluxe Edition,245213,False,0,0.771,0.581,0,-10.315,1,0.0474,0.0457,0.00153,0.0644,0.814,95.968
spotify:track:1y5Oft6hjMImtGC0KhJcTh,Deceptively Yours - DJ Strobe 7 Below Zero Remix,The Peter Malick Group,2KQp9h8634hhAdwmgJ3bjD,0hCi4qBth1sJy2QhXcxuBs,New York City - Deluxe Edition,265853,False,0,0.62,0.424,5,-12.471,0,0.0285,0.292,0.00205,0.179,0.343,111.428
spotify:track:6FR2Rh8tqSaHMTuAa3iML7,Samba da Bencao,Bebel Gilberto,6gk4ierjjSVPoZep27VfZz,5atdzbc0d7OcHTrU2WBJRN,Tanto Tempo,287266,False,0,0.662,0.497,6,-9.73,1,0.0326,0.174,0.000233,0.105,0.544,80.843
spotify:track:1AzdtqjIVvaGd8c8kKk9ia,Aganjú - Latin Project Mix,Bebel Gilberto,6gk4ierjjSVPoZep27VfZz,3yZndjoV1bgLxeLiMWwZtU,Bebel Gilberto Remixed,324533,False,0,0.766,0.873,10,-5.783,0,0.0425,0.0292,0.0773,0.125,0.683,100.002
spotify:track:7Fg2IkcDuHxNmUKS1iqcgK,Simplesmente,Bebel Gilberto,6gk4ierjjSVPoZep27VfZz,5ObqIYfoKdPVbTJLEvFOzP,Bebel Gilberto,289160,False,0,0.657,0.343,1,-11.857,1,0.0258,0.567,0.00195,0.185,0.251,106.027
spotify:track:2x94kf6UCzIEQZ9IxFSscn,Until the Morning,Thievery Corporation,25KNo5GDS6ZpLkjasaecA3,6p1BI7i1XIGzJCr0cfp0US,It Takes A Thief,236986,False,0,0.603,0.433,4,-9.673,0,0.0473,0.203,0.0653,0.114,0.294,71.986
spotify:track:13yAMvQOBIuDrWG2pZlAbo,You Know I'm No Good,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,5wetIcjVBlazBr5DtxLdQL,Back To Black,256946,False,0,0.698,0.811,11,-3.594,0,0.03,0.0154,0.0029,0.0617,0.732,102.985
spotify:track:6QTjqPIx9cbihtDNIqh52V,He Can Only Hold Her,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,5wetIcjVBlazBr5DtxLdQL,Back To Black,166400,False,0,0.655,0.83,1,-4.311,0,0.0603,0.0213,0.00787,0.0584,0.691,98.394
spotify:track:5Og47k4AHrotP2QP36p5iO,Warwick Avenue,Duffy,37NqXwtb6nIEqRt4EJSoIO,7HPrr0iy8FSvvCtfPWeKRA,Rockferry (intl Deluxe Edition),226386,False,0,0.493,0.59,0,-5.814,0,0.0392,0.339,0.0,0.121,0.502,169.908
spotify:track:4PzymFzBQcRfYF4c8Ud1HB,Stepping Stone,Duffy,37NqXwtb6nIEqRt4EJSoIO,7HPrr0iy8FSvvCtfPWeKRA,Rockferry (intl Deluxe Edition),209453,False,0,0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,0.472,97.985
spotify:track:3ip0KvaAVtlzhXSUI17nkj,A Night Like This,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,77uxqg6rzVeb3gnAtue7ss,538 Hitzone 52,226520,False,0,0.861,0.662,8,-7.611,1,0.0438,0.426,0.0,0.105,0.945,122.987
spotify:track:2HSEXxOWGrmkUDa1ftt6iQ,Just One Dance,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,5uJAvq7u1L2veIHdNvkvT7,This is Vintage Now,240853,False,26,0.777,0.555,8,-6.049,0,0.0358,0.444,0.0,0.0487,0.757,110.5
spotify:track:6iza5Sr6Izhy0HASufI11P,Riviera Life,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,0A91L3NVoazGwzEZPuONV6,Deleted Scenes From The Cutting Room Floor,210626,False,0,0.68,0.904,10,-6.23,1,0.0478,0.466,1.78e-05,0.0748,0.96,81.99
spotify:track:0RY3gqRLjuJtDh7s6fP7RX,Stuck,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,0A91L3NVoazGwzEZPuONV6,Deleted Scenes From The Cutting Room Floor,275013,False,0,0.916,0.873,8,-6.695,1,0.0381,0.264,0.00353,0.102,0.982,122.994
spotify:track:04zm16Wb5rUuQzhpC8JsZh,That Man,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,0A91L3NVoazGwzEZPuONV6,Deleted Scenes From The Cutting Room Floor,232693,False,0,0.742,0.815,8,-5.642,0,0.13,0.757,0.0032,0.0797,0.884,206.964
spotify:track:08NLAJTO0CBHd2XLHgLxvX,Stuck In The Middle With You,Stealers Wheel,7bPU7cvfoD20ixGD9Qnqki,594mndqdosD7SgLYBRPkCp,Reservoir Dogs (Soundtrack),203333,False,0,0.786,0.549,7,-10.485,1,0.0395,0.0851,0.000295,0.106,0.965,124.139
spotify:track:2FGiQcuqgfjPtCF3WAjT3U,'S Wonderful,Diana Krall,5z1VAFwT35EVvCp1XlZZuL,73DrrvGY20s9bAAejnJ1s7,The Very Best Of Diana Krall (UK Version),264560,False,0,0.564,0.335,3,-15.393,1,0.0285,0.768,0.00775,0.207,0.408,130.683
spotify:track:1jDd9tXVxIAKF2nTYlrfBg,These Arms of Mine,Otis Redding,60df5JBRRPcnSpsIMxxwQm,5GISxo4Igi2GPbeHlBnAPj,Definitive Soul: Otis Redding,154293,False,36,0.42,0.288,10,-12.597,1,0.0312,0.817,0.0,0.306,0.699,177.1
spotify:track:3H09hP1CKgKbA7SYIgKi02,Speechless,Count Basic,6j8m6cVc4301niMvVMP0kz,75U4SwucFSlW2uiOrWfEzZ,Best Of,263973,False,0,0.642,0.481,9,-12.07,0,0.0354,0.264,0.00455,0.0874,0.535,124.094
